dl
n=48
format=fullmatrix
labels:	ProdPrim	Zoopl	CarnZoopl	DepoFeed	SuspFeed	ShriPrawn	Whelk	Echino	Bivalv	Scall	Crab	CommCrab	Lobs	Sdemers	Sgado	Mull	Sole	Plai	Dab	OFlatFish	Gurna	Whit	Cod	Hake	RayDogFish	Poll	LBottFish	Bream	JohnDo	Sande	Herr	Sprat	Pil	Mack	OvWint	Scad	Bass	Sha	BaskSha	Cepha	Bird	ToothCet	Seal	Jbass	Jsole	Jplai	Jcod	Jwhit
data:
0	459	0	0	1.014	8.768	0	3.044	330	1.098	0	0	0.001	0.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859	0	0	0	0	0	0	0.292	0	0	0	0	0	0	0	0
0	0	25.663	0	4.563	37.135	0	0	0	0	0	0	0	0.107	0.108	0.612	0.001	0	0	0	0.496	0.062	0.046	0	0.03	0.001	0	0	0.033	14.005	9.611	1.116	2.005	9.95	0	0.895	0	0	0.038	0	0.002	0	0	0.011	0	0.001	0	0.113
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.014	3.095	0.749	6.698	0	0	0	0	0.002	31.085	1.359	3.585	0.775	0.416	0.557	0.542	0.519	0.045	0.01	0	0.23	0.017	0.058	0.456	0	0.023	0	0.047	0	0.01	0	2.455	0.001	0	0	0.018	0.003	0	0	0.099	0	0.139	0.3	0.025
0	0	0	0	0	0	0	0.304	0	0	0	0	0.004	0	3.521	0	0	0	0.003	0.169	0	0	0	0	0.027	0.108	0	0.021	0	0	0	0	0	0	0	0.312	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.054	0	0	0	11.025	0.224	0	1.463	0	0	0.121	0	0.03	0	0.3	0.031	0.015	0	0.089	0	0.055	0	0	0	0	0	0	0	0	0.023	0.017	0	0	0	0	0	0	0.099	0	0.582	0.187	0.378
0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.054	0	0	0	0	0	0.013	0.5	0	0	0	0	0	0.027	0	0.002	0.001	0	0.012	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.107	3.044	0	0	5.88	0.299	0.008	2.141	0.015	0	0	0	0.026	0.108	0	0.009	0	0	0.007	0	0.013	0.001	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0.016	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.107	0	0	0	0	0.045	0.038	0.178	2.147	0.122	0	0.001	0	0	0.104	0.031	0.015	0.001	0.65	0	0.006	0	0	0	1.602	0	0	0	0	0.077	0.08	0	0	3.362	0.003	0	0	0.011	0	0	0	0.013
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579	0	0	0.063	0.044	0	0.159	0.057	0	0	0.129	0.084	0.146	0.001	0.011	0	1.602	0	0	0	0	0.411	0.005	0	0	0.907	0	0	0.001	0	0	0.025	0.137	0.441
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.012	0.003	0.147	0.146	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0.512	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	0	0.068	0	0	0	0	0	0	0	0	0.167	0	0	0	0.061	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.005	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0
