0,0,0,0,0,0,0,525.324,1814.982,299.3,0,0,0,0,0,2111.62,0,0,0.003,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2273.95,0,946.039,2819.598,2284.963,0,3.555,50.596,0,0,0,13165.07,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.283,6657.96,0,0,0,0,0,0
0,0,0,0,0,0,0,2466.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,184.888,0,0,0,0.284,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,638.75,8514.753,69396.89,0.653,61.995,0,260.744,1.373,0,0,0,2.574,0.004,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36.445,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,441.65,0,0,0,0,0,0,0,0,0.02,1096.516,0,0,739.773,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,706.725,4.294,0,270.714,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,583.952,0,0,0,0,0,0,0,0,0,405.248,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589,0,2762.536,0,15.991,3.869,10.708,0,0
0,0,0,0,0,0,0,0,0,0,0,8748.335,0,0,0,0,0,0,0,0,3.436,0,4758.862,0,11.962,0,0.044,1.683,109.391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.721,0,0.205,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.243,0,75.986,0,0.124,0,3.658,0,43.603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,7598.63,0,12.396,0,0.044,19.78,511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.742,0,147.944,0,0.372,0,0.176,10.353,127.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.973,0,0.248,0,0,48.986,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.429,0,2.537,46.356,0.803,31.713,24.422,0,485.756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.712,0,2.216,0,2.676,55.497,4.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.503,0,0,2.032,12.979,41.623,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
