0,0.009,0,0,0,0.797,0,0.01,0,0,0,0,0.066,0.03,0.019,0.065,0.303,0,0,0,0,0.034,0,0.36,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003,0,0,0,0.317,0,0.005,0,0,0,0,0.029,0.018,0.018,0.001,0.12,0,0,0,0,0.006,0,0.083,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0,0
0,0.038,0,0,0,0.157,0,0,0,0,0,0,0.048,0.014,0.003,0.024,0.12,0.001,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.001,0.023,0,0
0,0.037,0,0.848,0,0.066,0.03,0,0.419,0.423,0.009,0.348,0.004,0,0.079,0.01,0.039,0,0,0,0,0,0.027,0,0.01,0,0,0,0.032,0.015,0.028,0,0,3.323,0.017,0.126,0.83,1.81
0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.014,0,0,0.074,0,0,0,0,0.015,0,0.032,0,0,0,0,0,0,0,0,0,0,0.001,0.008,0,0
0,0.036,0,0,0,0.045,0,0,0,0,0,0.014,0.042,0.006,0,0.092,0.045,0.016,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003,0,0.251,0,0.009,0.035,0,0,0.037,0.024,0.041,0.023,0,0.034,0.039,0,0.001,0,0,0,0,0.009,0,0,0,0,0,0.015,0.008,0,0,0,0,0.027,0.002,0,0
0,0.002,0,0.037,0,0,0,0,0,0,0.009,0.014,0.018,0,0.013,0.014,0.014,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.009,0,0,0
0,0,0,0.011,0,0,0,0,0,0,0,0,0.003,0,0.013,0.01,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0
0,0.034,0,0.056,0,0,0,0,0,0,0.01,0,0.027,0.002,0.023,0.01,0.035,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0.018,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0,0
0,0.04,0,0,0,0.033,0,0,0,0,0,0,0.016,0.007,0.008,0,0.013,0.003,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0.022,0.012,0,0
0,0.031,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0
0,0.019,0,0,0,0.06,0,0,0,0,0,0,0.008,0.004,0,0,0.027,0,0,0,0,0.003,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0.003,0,0,0
0,0.004,0,0,0,0.296,0,0,0,0,0,0.012,0.014,0.013,0.006,0.058,0.12,0.01,0,0,0,0.009,0,0.061,0.109,0,0,0,0,0,0,0,0,0,0.028,0.025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.035,0,0,0,0,0.002,0.007,0.15,0,0,0,0,0,0,0,0,0,0,0.005,0,0
0,0.001,0,0,0,0.133,0,0.001,0,0,0,0.015,0.012,0.004,0.006,0.011,0.032,0.006,0,0,0,0.001,0,0.008,0.043,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.008,0,0,0,0.103,0,0,0,0,0,0,0,0.004,0,0,0.042,0,0,0,0,0.003,0,0.015,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0
0,0,0.038,0.058,0,0.26,1.138,0,0.007,0.004,0.028,0.015,0.009,0,0.058,0.416,0.151,0.292,0,1.197,0,0,0,0.002,0.423,0,0,0,0.061,0.028,0.407,0,0.147,0,0.016,0.049,0.186,0
9.31,0,7.481,0,0,0.166,1.138,0,0,0.013,0.048,0,0.002,0,0.007,0.107,0,0.94,4.375,22.452,3.303,0,0,0,0.78,7.641,0,0,0.008,0,3.246,0,1.243,0,0,0,0.123,6.033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.994,0,0,0,0,0,2.292,61.069,0,0,0,0,0,0,0,0,0,0,0
0,0.006,0,0,0,0.015,0,0,0,0,0,0,0.005,0,0,0.001,0.005,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.009,0.002,0,0
