0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022,0.156,0,0,0,0,0.011,0.237,0.024,0.017,0,0,0,0.139,0,0.008,0,0,0.861,0,0.01,0,0,0,0.056,0,0,0,0,0,0.435,0.096,0,0.001,0.018,0
0,0,2.114,0,0,0,0.004,0,0.034,0.055,0,0,0,0,0.104,0.338,0,1.012,0,0,0,0,0,0.612,0.049,0,0,1.609,0.948,0,0,0.005,0,0,0.015,0
0,0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0
0,0,0,0,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.007,0,0,0,0.029,0
0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.03,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0,0.022,0
0.203,0.098,1.457,0,0,0,0,0,0.042,0.022,0.351,0,0,0.056,0.565,0.115,9.935,6.95,3.63,0,0,0,0,0.268,0.01,60.206,5.684,3.297,0,0,0.04,0.028,0.018,0,0.008,0
0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0.015,0.005,0,0,0,0
0,0,0,0,0,0.006,0.002,0,0,0.002,0,0.091,0,0,0,0,0,0,1.051,0,0.002,0,0,0.106,0.007,0,0,0,0,0,0,0.03,0,0.001,0.045,0
0.04,0.117,0,0,0,0.05,0.002,0,0.033,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0.006,0.062,0,0.001,0.041,0
0,0.176,0.435,0,0,0.002,0,0,0,0,0,0,0,0,0.014,0.1,0,1.256,0.413,0,0,0,0,0,0.01,0,2.931,0,0,0,0.029,0.013,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0,0,0
0.106,0,0,0,0,0,0.002,0.064,0,0,0,1.237,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.007,0.093,0,0,0.033,0
0,0.039,1.071,11.424,0.083,0.006,0.006,0.254,0.245,0.064,2.105,0,0,0.077,8.205,0.783,3.105,0,0,0,0.001,2.828,0,1.744,0.059,12.901,1.787,15.937,0,0,0,0.005,0,0.001,0.015,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.133,0,0,0,0,0,0.003,0,0,0,0,0.627,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.297,0.412,0,0,0,0,0.018,0,0,420.595,0,0.627,0.12,0,0,0.859,0,0,0,0,0,0,17.202,0.796,0.347,39.8,1826.08,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.015,0,0,0.151,0,0.002,0,0,0,0,0,0.179,0,0,0,0,0.022,0,0,0,0
0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0
0,0.031,0.218,0,0,0,0.002,0,0.043,0.037,0,0.19,0,0.084,0,0.09,0,0,6.069,0,0.005,0,0,0.729,0.009,0,0,0,0,0,0.015,0.135,0,0,0.061,0
0,0,0.618,0,0,0,0.002,0.156,0.011,0,0,0,0,0.171,0,0.002,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0.006,0.012,0,0,0,0
0,0.164,0.29,0,0,0.01,0,0,0.055,0.039,0.669,0.213,0,0,1.429,0,0,0,0,0,0,0,0,1.706,0.011,0,0,0,0,0,0,0.013,0,0.001,0.002,0
0,0,1.965,0,0,0,0.001,0,0.789,0.152,0,0,0,0.084,1.531,0.385,0,1.012,2.135,0,0,0,0,0.575,0.081,4.3,0,0.4,0,0,0.093,0.004,0,0,0.023,0
0.071,0,0.687,6.376,0,0,0,0,0,0.005,0,0.364,43.607,0,0.459,0,17.666,1.927,4.292,0,0.003,0,0,0,0,68.875,4.254,4.715,27.514,0,0,0.006,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0
0,0,0.687,1.645,0.011,0,0,0.059,0.083,0.019,0,0,0,0.056,2.718,0.243,0.346,0,0.501,0,0,0,0,1.101,0.007,0,0.894,2.606,2.256,0,0,0.003,0,0,0,0
