0,0,400.495,0,1052.6,0,150.668,1944.518,9.167,0,0,1265.226,0,0,357.125,2580.235,0.02,793.153,0
0,0,0,0,0,0,17.318,0,0,13.617,0,0,0.729,0,0,0,0,0,0
0,24.207,0,0,0,2.478,173.181,0,36.669,30.26,0,0,1.929,9.165,132.269,0,0.007,0,0
0,0,100.124,0,41.8,0,0,0,0,0,0,286.182,0,1.528,0,0,0,753.274,5280
0,0,260.322,0,0,0,207.818,0,0,0,0,0,0.18,0,71.094,2.612,0.002,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0
0,0,0,0,0,3.624,0,0,0,98.345,0,0,0.086,0,0,0,0,0,0
0,0,64.079,0,0,0,0,0,0,75.65,0,0,0.343,0,0,0,0,0,0
0,12.588,0,0,0,0,6.927,0,0,98.345,0,0,0.214,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.858,0,0,0,0,0,0
0,0,10.012,0,5.7,0,0,0,0,0,0,165.684,0,1.528,0,0,0,372.206,1320
0,0,70.087,0,374.3,0,121.227,10.731,117.341,0,0,0,0.094,4.583,133.922,0,0.021,261.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.588,0,0,0,0,51.954,0,0,113.475,0,0,0.214,0,3.307,0,0,0,0
0,0.968,0,0,0,0,121.227,0,0,75.65,0,0,0.686,0,0,0,0,0,0
0,0,2.002,0,0,0,13.855,0,0,113.475,0,0,0.515,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81.335,640.791,0,98.8,0,571.499,0,91.673,46.903,0,0,2.29,0,363.739,2.612,0.002,0,0
0,38.731,140.173,0,5.7,0,207.818,0,661.876,15.13,0,376.556,0,743.9,264.537,10.446,0,26.586,0
