0.001,0,0,3.858,1.18,0,0,0,0.261,1.134,0.051,4.226,0,0.346,0,0.639,0,0.581,0,1.005,1.298,0,0.803,0,0,0.839,0.127,0.016,3.924,0,0.208,0.762,3.025,0,0.597,0.238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.048
0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.008,0,0,0,0,0
0.03,0.078,0.014,0.412,0,0,0,0,0.058,0.092,0,0.014,0,0,0,0.035,0,0,0,0.558,0.371,0,0,0,0,0.11,0.033,0.008,0,0.06,0.043,0,0,0,0,0.341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.173,0,0,0,0,0.044,0.009,0,0,0.003,0,0,0,0,0,0
0.03,0.015,0,0.009,0,0,0,0,0.004,0.245,0,0.007,0,0,0,0.035,0,0,0,0.536,0.088,0,0,0,0,0.088,0.099,0.002,0,0.003,0.201,0,0,0,0.096,0.885
0,1.111,0.013,0,0,0,0,20.027,0,0,0,0,0,0,12.569,0.345,3.55,0,18.073,0,0.463,0,0,0,44.436,0,0,0,0.01,0,0,0,0,0,1.248,0
0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,0,0.408,0,0,0,0,0,0.066,0,0,0.126,0.021,0,0,0,0,0.091
0.001,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0.06,0,0,0,0,0
