0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.071,0,0,0,0.364,0,0,0.007,0,0.001,0.296,0,0.002,0.002,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.138,0,0,0,0,0.051,0,0,0.012,0.001,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0
0,0,0,0,0,2.106,0,0.43,0,0.153,0,0.351,0.711,0.175,0.603,0.025,0,0,0.104,1.091,0,0.177,0.034,0.027,0,0,0,0.014,0,0,0,0,0,0.17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.024,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
0.114,0,0,0,0,0,0,0.023,0,0,0.046,0,0.038,0,0,0.007,0.003,0,0.004,0.003,0,0.069,0,0.035,0,0,0,0,0,0,0,0.004,0,0,0,0
0.054,0,0.001,0,0,0,0,0.054,0,0,0.011,0,0,0.032,0,0.002,0.002,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0.003,0,0,0.002,0,0.007,0.003,0,0.011,0,0,0.003,0,0,0,0,0,0.002,0,0.01,0,0,0,0,0.197,0.003,0,0,0,0.004,0,0.003,0,0
0.065,0,0.013,0,0,0,0,0,0,0,0.005,0,0,0.072,0,0,0,0,0.004,0.008,0,0.003,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0
0.012,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004
