0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0.012,0,0.051,0,0,0.095,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0.002,0.027,0,1.103,0.093,0,0,0,0.227,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003,0,0.036,0,0,0.013,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.001,0.046,0.081,0.001,1.041,0.097,0.364,0,0,0.238,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003,0.017,0.029,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.059,0,0.506,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0.012,0,0.036,0.111,0.373,0.094,0.024,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.016,0.022,0.056,0.12,1.975,0.008,1.489,0,0,1.041,0,0,0,0.075,0,0,0,0,0,0,0,0
0,0,0.004,0.023,0,0.179,0.138,0.471,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
0.101,0.004,0.001,0.009,0.251,2.775,0.17,0.942,0.001,0,0.84,0,0,0,0.006,0,0,0,0,0,0,0,0
0.034,0.025,0.01,0.105,0.008,0.327,0.193,1.055,0.102,0.619,0.22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.026,0,0,0,0.001,0.012,0.023,0.146,0.008,0,0.019,0.623,0.285,0.192,3.073,0,0,0,0,0,0
0,0.001,0,0,0.004,0,0,0,0.008,0.764,0.199,0,0,0.554,1.209,2.438,3.338,67.989,0,0,0,0,0
0,0,0.001,0.009,0,0,0.255,0.639,0.459,1.493,0.93,0,1.421,5.748,0,0.245,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0.001,0,0.556,1.918,0.658,0,3.67,29.862,0,7.988,0.703,32.996,0,58.846,0,0,0
0,0,0,0,0,0,0,0,0.012,1.985,0.057,0.004,1.79,8.904,0,0.154,0.008,19.499,1.562,28.072,525.95,0,0
0,0,0,0,0,0,0,0,0.008,0.4,0.133,13.848,3.38,0.277,0,0.096,0.336,48.564,0.801,7.512,374.05,3000,0
