0.001,0.006,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.001,0,0,0,0,0,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0.003,0,0.136,0,0,0,0,0,0.036,0,0,0
0.002,0,0,0,0.027,0.037,0,0.002,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.003,0,3.857,41.8,0,0,0.137,2.369,0,0.009,0,0,0.001,13.43,0.493,0,0,0.201,0,14.282,1.629,3.042,0,0
0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0,0,0,0,0,0.002,0,0.225,0,46.029,0,0,1.58,0,0,0,0,0.001,0,0.051,0,0,0.181,0,7.597,1.087,1.521,0,0
0.004,0,0,0,0.032,0,0,0,0,0,0,0,0,0.006,0,0,0.003,0,0,0.001,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.001,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.015,0,0,0.008,0,0,0.022,0,0,0,0,0.058,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0.005,0
0,0,0,0,0,0,0,0,85.918,0,0.37,0,0,0,3.124,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,367.759,298.76,0.001,0,0,0,0,0,0,0,0,2.32,0,0,0,5.166,0,1.014,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0.049,0,0.003,0.014,0,0.003,0.002,0,0.001,4.216,0.002,0,0.639,0,0.237,0,0,0.022,0,0,0.002,0.018,0.018,0.037,0.025,0,0.027,0.089,0,0,0,0.026,0,0,0.096,0.125,0,0.27,0,0,0,0,1.394,0,0,0,0,0,0.12
0.013,0.031,0,0,0,0,0.035,0,0,0,1.145,0,0,0.055,0,0.025,0,0,0.019,0.02,0,0,0,0.129,0.029,0,0,0.001,0,0,0,0,0,0,0,0.029,0.114,0,0,0,0.017,0,0.001,0.363,0,0,0,0,0,0
0.003,0,0,0,0.117,0,0,0.027,0,0,0.565,0,0,0.014,0,0,0,0,0.003,0,0,0,0,0,0.008,0,0.019,0,1.047,0,0,0,0.407,0,0,0.004,0,0,0,0,0.408,0,0.005,0.006,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.203,0,0,0.136,0,0,0,0,0,0.307,0,0,0.057,0,0,0.02,0,0,0,0,0,0,0,0.013,0,0,0,0.142,0,0,0,0.121,0,0,0.001,0,0,0,0,0.153,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001,0,0.01,0,0.109,0,0,0.004,0,0.005,0,0.082,0,0.486,0,0,0.05,0.001,0.001,0,0.243,0.04,0.018,0.311,0,0,0.065,0,0,0,0.028,0,0,0.069,0.114,9.044,1.292,0,1.103,0,0,3.169,0,0,0,0,0,0.164
0.001,0,0,0,0.098,0,0,0.007,0,0,0,0,0,0.015,0,0,0.004,0,0,0,0,0,0,0.017,0.058,0,0.001,0,0.059,0,0,0,0.022,0,0,0,0,0,0,0,0.071,0,0,0.026,0,0,0,0,0.005,0
0,0,0,0.002,0.001,0,0,0,0,0,0,0.028,0,0.019,0.306,0,0,0,0,0,0,0.001,0,0,0,0,0.009,0.002,0,0,0,0,0.001,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
