1	1
1	2
1	5
1	6
1	8
1	10
2	1
2	2
2	5
2	6
2	8
2	10
3	3
3	5
3	6
3	8
3	9
3	11
4	1
4	2
4	5
4	6
4	8
4	10
5	8
6	8
7	3
7	5
7	6
7	7
7	8
7	9
7	10
7	11
7	13
8	1
8	2
8	3
8	5
8	6
8	7
8	8
8	9
8	10
8	11
9	3
9	5
9	6
9	7
9	8
9	9
9	10
9	11
9	13
10	1
10	2
10	3
10	5
10	6
10	7
10	8
10	9
10	10
10	11
10	13
11	3
11	5
11	6
11	8
11	9
11	10
11	11
12	3
12	7
12	8
12	9
12	10
12	11
12	13
13	3
13	6
13	7
13	8
13	11
