0,0,0,0,0,0,0,0,0,0,0,0,0.00277,0.211091,0.131236,0,0.281252,0.166142,0,0.1418,0.300628,0.087129,0.0774,0.002778,0.583687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131056,0.066149,0,0,0,0,0,0,0.084982,0.062557,0.042669,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.026828,0,0,0,0.001858,0,0.062796,0.025609,0,0,0,0.005646,0.000369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025874,0,0,0,0,0,0,0,0.007726,0.0236,0.015222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.876304,0.212199,0,3.461596,0.272002,4.317082,0.245351,1.788908,0.487781,0.368635,0.076714,0.099094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801597,0.680974,0.309184,0.025928,0.064878,0.015547,0.143081,0.275772,5.743992,0,0.701378,1.100713,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.290251,0.211294,0,0.50083,0.192344,0.823056,0,1.131641,0.105883,0.187576,0.01873,0.011982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268374,0.625805,0.300688,0.053899,0.06613,0.015683,0.142917,0.297224,1.255412,0.181909,0.279306,0.494252,0.003481,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.3882,0.212199,0,3.684518,0.273735,0.589552,0,4.134492,0.148147,0.193894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.240135,0.20668,0.352386,0.054871,0.188834,0.042901,0.143081,0.275772,4.121614,0.179108,0.86767,0.888318,0.003559,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.000183,0.111571,0,0.121864,0.11673,0.724289,0,0.322346,0.059223,0.14315,0.000627,0.012764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.924215,0.395245,0.289743,0.033317,0.001779,0.000608,0.094718,0.253286,0.540793,0.14102,0.098484,0.082821,5.6e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.395842,0.114533,0,0.50083,0,0.446279,0,0.761286,0.08031,0.09675,0.050455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42924,0.489665,0.260941,0.033317,0.001779,0.000608,0.094718,0.253286,0.540793,0.14102,0.043591,0.07347,3.8e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103179,0,0,0,0,0,0.233187,0.039033,0.117482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309359,0.004392,0.289743,0.024184,0.017793,0.000608,0.094718,0.253286,0.347653,0.144883,0,0,3.8e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.976298,0.117989,0,0,0,0,0,0.65498,0.095115,0.137226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556847,0.581888,0.289743,0.033317,0.001779,0.000608,0.094718,0.253286,0.019314,0.14102,0,0,5.6e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.84978,0.135761,0,0.456246,0.003151,1.048025,0,4.094484,0.085245,0.137226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890955,0.065874,0.059331,0.033317,0.124253,0.027596,0.019616,0.052208,0.077256,0.060851,0.292222,0.372693,5.6e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.031664,0.19056,0,0,0.011657,0.003658,0,1.148787,0.349953,1.302169,0.07985,0.003126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280748,0,0.537436,0.053127,0.031434,0.001216,0.127224,0.432138,0.714619,0.220223,0,0,5.6e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.282335,0.136255,0.041919,0.081738,0,0.424331,0,0.905313,0.367451,0.668361,0.027244,0.052097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930403,0.013175,0.361171,0.035247,0.018089,0.000608,0.094718,0.253286,0,0.149713,0,0.036067,5.6e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002639,0.005348,0,0,0,0,0.000289,0,0.01669,0,0.005198,0.011657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013499,0.000274,0.009072,0.002901,0.000231,0,0.011373,0.014732,0.007726,0.015873,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.081844,0.158964,0,0.005945,0.000473,0,0,3.947028,0.228815,0.594318,0.054309,0.013024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346483,0.004392,0.365779,0.042322,0.018979,0.000851,0.124422,0.269311,0.309025,0.157762,0.004843,0.001336,9.4e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099723,0,0,0,0,0,0.823012,0.029163,1.997186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606344,0.010979,0.013249,0.04155,0.132556,0.055436,0.00411,0.012406,0.154512,0.070188,0,0,0.006642,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399,0,0,0,0,0,0,0,0.012242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025874,0,0,0.026957,0.073774,0.041807,0,0,0.052148,0.002028,0,0.017366,0.003502,0,0,0,0,0,0,0,0,0
