10	19	1.048025
10	21	4.094484
10	22	0.085245
10	23	0.137226
10	42	0.890955
10	43	0.065874
10	44	0.059331
10	45	0.033317
10	46	0.124253
10	47	0.027596
10	48	0.019616
10	49	0.052208
10	50	0.077256
10	51	0.060851
10	52	0.292222
10	53	0.372693
10	54	5.6e-05
11	14	0.031664
11	15	0.19056
11	18	0.011657
11	19	0.003658
11	21	1.148787
11	22	0.349953
11	23	1.302169
11	24	0.07985
11	25	0.003126
11	42	1.280748
11	44	0.537436
11	45	0.053127
11	46	0.031434
11	47	0.001216
11	48	0.127224
11	49	0.432138
11	50	0.714619
11	51	0.220223
11	54	5.6e-05
12	14	0.282335
12	15	0.136255
12	16	0.041919
12	17	0.081738
12	19	0.424331
12	21	0.905313
12	22	0.367451
12	23	0.668361
12	24	0.027244
12	25	0.052097
12	42	1.930403
12	43	0.013175
12	44	0.361171
12	45	0.035247
12	46	0.018089
12	47	0.000608
12	48	0.094718
12	49	0.253286
12	51	0.149713
12	53	0.036067
12	54	5.6e-05
13	14	0.002639
13	15	0.005348
13	20	0.000289
13	22	0.01669
13	24	0.005198
13	25	0.011657
13	42	0.013499
13	43	0.000274
13	44	0.009072
13	45	0.002901
13	46	0.000231
13	48	0.011373
13	49	0.014732
13	50	0.007726
13	51	0.015873
14	14	1.081844
14	15	0.158964
14	17	0.005945
14	18	0.000473
14	21	3.947028
14	22	0.228815
14	23	0.594318
14	24	0.054309
14	25	0.013024
14	42	0.346483
14	43	0.004392
14	44	0.365779
14	45	0.042322
14	46	0.018979
14	47	0.000851
14	48	0.124422
14	49	0.269311
14	50	0.309025
14	51	0.157762
14	52	0.004843
14	53	0.001336
14	54	9.4e-05
15	15	0.099723
15	21	0.823012
15	22	0.029163
15	23	1.997186
15	42	0.606344
15	43	0.010979
15	44	0.013249
15	45	0.04155
15	46	0.132556
15	47	0.055436
15	48	0.00411
15	49	0.012406
15	50	0.154512
15	51	0.070188
15	54	0.006642
16	15	0.001399
16	23	0.012242
16	42	0.025874
16	45	0.026957
16	46	0.073774
16	47	0.041807
16	50	0.052148
16	51	0.002028
16	53	0.017366
16	54	0.003502
17	17	1.423724
17	18	0.269376
17	19	1.300429
17	21	0.908742
17	22	0.220291
17	23	0.193499
17	42	0.822896
17	43	0.076853
17	44	0.040322
17	45	0.053899
17	46	0.188603
17	47	0.070511
17	48	0.057727
17	49	0.036701
17	50	1.023643
17	51	0.086286
17	52	0.387476
17	53	0.757408
17	54	0.008618
18	43	2.169456
18	44	0.006336
18	45	0.060074
18	46	0.223596
18	47	0.07282
18	51	0.08693
18	54	0.005965
19	17	1.533699
19	18	0.269691
19	19	1.772314
19	21	1.100778
19	22	0.262016
19	23	0.216206
19	42	0.90333
19	43	0.083441
19	44	0.046082
19	45	0.053899
19	46	0.188603
19	47	0.070511
19	48	0.059969
19	49	0.042387
19	50	1.886981
19	51	0.086286
19	52	0.424609
19	53	0.748057
19	54	0.008618
20	43	0.059561
20	44	0.119094
20	48	0.023142
20	49	0.128452
21	15	0.681769
21	21	0.233187
21	22	0.208626
21	23	1.638818
21	42	1.484925
21	43	0.02635
21	44	0.024193
21	45	0.000643
21	46	0.150349
21	47	0.055436
21	48	0.006165
21	49	0.02016
21	51	0.060851
21	53	0.028052
21	54	0.005231
22	21	0.209182
22	22	0.070888
22	23	0.126367
22	43	0.024154
22	45	0.048368
22	46	0.143528
22	47	0.056773
22	50	0.347653
22	51	0.064715
22	54	0.007075
23	21	0.740711
23	22	0.070439
23	23	0.053311
23	42	0.080433
23	43	3.16196
23	44	0.006912
23	45	0.033317
23	46	0.122474
23	47	0.055436
23	48	0.003736
23	49	0.007237
23	51	0.073729
23	54	0.00397
24	15	0.016209
24	22	0.031944
24	23	0.007306
24	42	0.007312
24	45	0.019624
24	46	0.04323
24	47	0.036579
24	51	0.043562
24	54	0.003879
25	42	0.007312
25	44	0.183034
25	45	0.026056
25	46	0.087712
25	47	0.040591
25	48	0.078628
25	49	0.189965
25	50	0.104296
25	51	0.054186
25	54	0.00354
26	32	24.36193
26	33	0.780264
26	34	0.000677
26	35	2.134282
26	36	1.099975
26	37	7.903636
26	42	4.547583
26	50	67.13557
26	51	0.010303
26	52	2.972265
27	31	0.008514
27	32	0.56603
27	33	0.840196
27	34	0.069797
27	35	0.666693
27	36	1.20043
27	37	3.174411
27	38	0.022953
27	39	0.028737
27	42	0.451665
27	43	0.081245
27	50	0.405595
27	51	0.060851
27	52	0.455284
28	32	21.86385
28	33	1.312734
28	34	0.056564
28	35	7.919499
28	36	1.362273
28	37	4.890465
28	38	0.301051
28	39	0.929872
28	42	2.27801
28	43	3.135885
28	44	0.307456
28	45	0.03699
28	46	0.099574
28	47	0.000716
28	48	0.134861
28	49	0.355893
28	50	7.617453
28	51	0.178786
28	52	1.05495
28	53	1.485428
29	32	33.02596
29	33	2.065338
29	35	12.35257
29	36	1.594992
29	37	8.086471
29	38	0.642549
29	39	0.938689
29	42	9.090104
29	43	0.672191
29	44	0.303424
29	45	0.058473
29	46	0.076443
29	47	0.016885
29	48	0.141212
29	49	0.270086
29	50	73.32378
29	51	0.133067
29	52	3.239347
29	53	4.997289
29	54	0.003672
30	32	1.158475
30	35	1.261232
30	36	0.042972
30	37	0.044629
30	42	6.083131
30	43	1.427548
30	44	0.54478
30	45	0.066706
30	46	0.024547
30	48	0.03622
30	49	0.527508
30	50	1.919814
30	51	0.204221
30	52	0.157297
30	53	0.006679
30	54	0.000285
31	34	2.7e-05
31	39	0.01045
31	42	0.012374
31	43	0.010979
31	44	0.00576
31	46	0.001186
31	49	0.004135
31	50	0.019314
31	51	0.003542
32	32	31.61843
32	33	2.008864
32	35	8.10421
32	36	1.926213
32	37	5.15248
32	39	0.346804
32	42	4.86313
32	45	0.062775
32	50	0.927073
32	51	0.057309
32	52	1.756558
32	53	2.067844
33	35	0.225117
33	37	0.207309
33	42	4.07117
33	43	0.030741
33	44	0.14804
33	45	0.037048
33	46	0.155983
33	47	0.05653
33	48	0.012704
33	49	0.151972
33	50	14.62072
33	51	0.056344
33	52	0.531165
33	53	0.044082
33	54	0.010819
34	35	0.004329
34	37	0.004319
34	38	0.004759
34	39	0.014369
34	42	0.012374
34	43	0.002196
34	44	0.003456
34	46	0.001483
34	48	0.005044
34	51	0.012879
35	33	0.694977
35	35	0.242434
35	36	0.487204
35	37	0.578736
35	42	7.300882
35	43	0.030741
35	44	0.164745
35	45	0.072294
35	46	0.161914
35	47	0.064311
35	48	0.009901
35	49	0.208315
35	50	4.673995
35	51	0.067934
35	52	0.004843
35	53	0.03206
35	54	0.014639
36	36	0.004186
36	37	0.004319
36	42	0.018562
36	43	1.943288
36	44	0.021889
36	45	0.037048
36	46	0.127218
36	47	0.041699
36	48	0.007286
36	49	0.019643
36	50	0.154512
36	51	0.035416
36	52	0.129159
36	54	0.008599
37	35	0.021646
37	36	0.025951
37	37	0.086379
37	42	0.012374
37	43	5.836451
37	44	0.068548
37	45	0.056343
37	46	0.210844
37	47	0.059205
37	48	0.009341
37	49	0.062546
37	50	4.094574
37	51	0.058275
37	52	0.066194
37	53	0.012022
37	54	0.011572
38	33	0.082982
38	35	0.008658
38	36	0.119708
38	37	0.060465
38	42	0.030936
38	43	0.028545
38	44	0.006336
38	45	0.029201
38	46	0.078585
38	47	0.024436
38	51	0.030586
38	52	0.066194
38	53	0.056104
38	54	0.005457
39	33	0.500199
39	35	0.1039
39	36	0.001674
39	37	0.034551
39	42	0.012374
39	43	0.010979
39	44	0.321425
39	45	0.039363
39	46	0.137301
39	47	0.041699
39	48	0.092849
39	49	0.248117
39	51	0.035416
39	52	0.051663
39	53	0.056104
39	54	0.0054
40	13	0.131432
40	15	2.296589
40	16	3.4e-05
40	17	2.807322
40	19	6.778325
40	21	10.85347
40	22	1.442434
40	23	1.603278
40	24	0.574636
40	25	0.080491
40	52	0.001614
41	31	0.083326
41	32	0.611312
41	33	3.239768
41	34	0.008384
41	35	10.24715
41	36	0.50562
41	37	12.9611
41	38	0.428273
41	39	0.996653
41	50	0.907759
41	51	0.026401
41	52	2.500835
42	56	0.461378
43	56	0.162118
44	56	0.181343
45	56	0.181343
46	56	1.08819
47	56	0.544108
48	56	0.181343
49	47	0.123745
49	54	0.011556
49	56	0.181343
50	47	0.123745
50	56	0.173363
51	56	0.009405
52	56	0.0776
53	56	0.01666
54	56	0.006503
55	56	0.181343
56	56	0.181343
57	40	2.931629
57	41	3.528413
57	55	5.236042
58	40	4.324152
58	41	5.204409
58	54	0.051634
59	40	0.073291
59	41	0.08821
60	40	51.3035
61	41	61.74723
62	40	14.65814
62	41	17.64207
