dl
n=11
format=fullmatrix
labels:	Cormo	Bass	Eal	Bream	Forage	ZooBenth	Jmull	Mull	Zoopl	Phyto	Pleust
data:
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1.898	6.52	9.725	0	0	0	0	0	0	0	0
0	5.566	21.071	4.201	125.93	0	31.421	16.373	0	0	0
1.022	3.817	1.621	0	0.482	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	110.761	730.846	7.481	0	0	0	0
0	0	0	0	0	547.269	0	0	4245.441	0	0
0	0	0	0	0	730.846	61.346	37.295	0	0	0
