"-(Element9323)-> "DemFishOne"","-(Element9349)-> "BenthCepha"","-(Element9323)-> "DemFishOne""
"-(Element9336)-> "DemFishOne"","-(Element9353)-> "FlatFish"","-(Element9336)-> "DemFishOne""
"-(Element9325)-> "Shri"","-(Element9277)-> "BenthPelaCepha"","-(Element9325)-> "Shri""
"-(Element9318)-> "Crab"","-(Element9288)-> "BenthCepha"","-(Element9318)-> "Crab""
"-(Element9326)-> "Crab"","-(Element9289)-> "BenthPelaCepha"","-(Element9326)-> "Crab""
"-(Element9319)-> "NorLobs"","-(Element9300)-> "BenthCepha"","-(Element9319)-> "NorLobs""
"-(Element9327)-> "DemSha"","-(Element9369)-> "BenthPelaCepha"","-(Element9327)-> "DemSha""
