dl
n=9
format=fullmatrix
labels:	Bird	PisF	PlaF	BentF	BeDepF	BeSuspF	MacroZP	MesoZP	Phyto
data:
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0.002	0.182	0	0.135	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0.009	0.115	0.016	0.034	0	0	0	0	0
0.009	0	0	0.299	0	0	0	0	0
0	0	0	0.062	0	0	0	0	0
0	0	1.584	0.034	0	0.421	0.296	0	0
0	0	0	0	13.228	37.073	0.131	36.448	0
