0.000000	0.000000	0.000000	0.250000	0.250000	0.512500	0.250000	1.329167	1.414583	2.352083	2.805208	2.927083	2.726042	8.128125	14.000000	
0.000000	0.000000	0.000000	0.450000	0.750000	0.200000	0.887500	0.777500	1.749583	1.137500	3.172500	2.046250	2.338125	3.381250	9.618750	
0.000000	0.000000	0.000000	0.333333	0.348148	0.348148	0.348148	0.822222	1.022222	1.814815	0.348148	5.792593	1.022222	1.692593	5.185185	
0.000000	0.000000	0.000000	0.166667	0.291667	0.458333	1.658333	0.736111	0.686111	1.195370	0.366667	4.225926	8.918519	5.642593	7.357407	
0.000000	0.000000	0.000000	0.416667	0.166667	1.416667	0.658333	0.366667	0.552778	1.258333	2.076389	3.113194	4.264583	6.731250	6.268750	
0.000000	0.000000	0.000000	0.500000	0.625000	1.062500	1.312500	0.937500	0.250000	0.375000	2.046875	3.851562	7.085938	6.441406	14.000000	
0.000000	0.000000	0.000000	0.616667	0.366667	0.166667	0.444444	1.388889	3.138889	0.361111	0.616667	3.016667	5.200000	4.872222	1.927778	
0.000000	0.000000	0.000000	0.450000	0.612500	0.362500	2.618750	0.450000	0.500000	0.845833	2.406250	3.747917	5.215625	2.575000	14.000000	
0.000000	0.000000	0.000000	0.250000	0.333333	0.845833	0.819167	1.576111	2.465000	0.312500	1.774167	2.648889	3.562778	3.556944	8.124722	
0.000000	0.000000	0.000000	0.166667	0.309524	0.333333	0.436508	1.538360	0.788360	1.416667	1.246032	0.788360	3.592593	5.033069	5.428571	
0.000000	0.000000	0.000000	0.309524	0.494048	0.500000	1.500000	1.226190	1.134921	1.057540	0.886905	3.830357	0.726190	4.445437	3.724206	
0.000000	0.000000	0.000000	0.200000	0.371429	0.733333	0.371429	0.542857	1.742857	1.619048	0.171429	2.690476	6.942857	1.628571	10.200000	
0.000000	0.000000	0.000000	0.500000	0.250000	0.416667	0.770833	2.270833	0.770833	0.166667	4.275000	0.233333	2.320833	5.220833	8.725000	
0.000000	0.000000	0.000000	0.200000	0.490000	0.200000	0.440000	2.380000	0.622500	0.500000	0.822500	3.133750	0.690000	9.842500	3.157500	
0.000000	0.000000	0.000000	0.250000	0.875000	0.958333	1.364583	0.625000	0.841146	1.538194	2.269965	2.472801	2.984954	5.136863	11.461806	
0.000000	0.000000	0.000000	0.476190	0.476190	0.771429	0.295238	0.930159	1.900317	0.528889	3.595556	1.783492	2.864762	2.810476	10.189524	
0.000000	0.000000	0.000000	0.366667	0.166667	0.883333	0.166667	0.166667	0.908333	1.502778	2.783333	5.027778	6.838889	9.397222	14.000000	
0.000000	0.000000	0.000000	0.250000	0.312500	0.775000	0.845833	0.877778	3.005556	0.865278	0.712500	2.006250	3.704861	6.275000	14.000000	
0.000000	0.000000	0.000000	0.366667	0.455556	0.616667	0.450000	1.191852	0.366667	0.945556	1.418519	2.071111	1.779259	5.429074	4.791667	
0.000000	0.000000	0.000000	0.200000	0.406667	0.450000	0.450000	1.615000	0.908889	2.784444	0.718889	3.057222	6.392778	2.678611	10.321389	
0.000000	0.000000	0.000000	0.250000	0.833333	0.312500	0.791667	0.562500	1.243056	2.680556	3.395833	5.142361	2.996528	12.312500	14.000000	
0.000000	0.000000	0.000000	0.342857	0.590476	1.240476	1.463095	0.142857	1.848810	2.448214	6.668452	5.911012	0.228571	4.431845	12.771429	
0.000000	0.000000	0.000000	0.333333	0.500000	0.440476	0.910714	1.395833	1.531250	2.593750	0.940476	2.819196	3.496900	6.599826	14.000000	
0.000000	0.000000	0.000000	0.250000	0.416667	0.770833	1.406250	1.184896	0.583333	1.122396	0.500000	1.122396	4.890625	4.841146	2.268229	
0.000000	0.000000	0.000000	0.342857	0.814286	1.357143	0.814286	1.182143	1.291071	1.496429	2.536607	2.784821	3.309375	4.702232	10.215179	
0.000000	0.000000	0.000000	0.400000	0.280000	0.400000	1.050000	0.730000	1.575000	2.140000	2.672500	0.320000	4.290000	3.157500	4.552500	
0.000000	0.000000	0.000000	0.375000	0.325000	0.450000	0.608333	0.446667	0.200000	1.825833	2.271250	2.968333	0.766667	2.988750	8.962083	
0.000000	0.000000	0.000000	0.533333	0.883333	0.166667	1.166667	0.333333	1.083333	3.502778	4.698611	3.445833	3.911806	10.777083	2.222917	
0.000000	0.000000	0.000000	0.333333	0.723810	1.252381	0.390476	0.390476	1.214286	1.195238	1.547619	1.679365	3.742857	9.036508	14.000000	
0.000000	0.000000	0.000000	0.366667	0.500000	0.533333	1.050000	0.850000	1.422778	0.375000	2.268889	3.114167	5.545833	4.859167	1.595000	
0.000000	0.000000	0.000000	0.200000	0.440000	0.440000	0.730000	0.810000	1.625000	1.042500	0.573333	3.069167	2.457500	3.035000	5.895833	
0.000000	0.000000	0.000000	0.200000	0.300000	0.633333	0.844444	0.400000	1.581481	1.331481	2.260185	5.650926	1.740741	1.999074	4.350000	
0.000000	0.000000	0.000000	0.450000	0.362500	0.200000	1.293750	1.162500	1.614583	0.970833	1.014583	2.771875	3.800000	8.935938	14.000000	
0.000000	0.000000	0.000000	0.250000	0.250000	0.700000	0.616667	0.988889	0.866667	0.788889	1.561111	5.147222	3.890278	11.019444	1.980556	
0.000000	0.000000	0.000000	0.601190	0.142857	0.476190	0.668155	0.648810	1.263393	1.055556	0.476190	1.644345	4.747024	2.937996	4.314980	
0.000000	0.000000	0.000000	0.142857	1.107143	0.952381	1.226190	1.777778	2.242063	0.476190	2.556878	3.604497	4.604497	10.908730	2.091270	
0.000000	0.000000	0.000000	0.166667	0.458333	0.366667	0.200000	1.220833	1.610417	1.673438	1.425937	2.533750	5.539375	5.109687	1.350938	
0.000000	0.000000	0.000000	0.333333	0.500000	0.588889	1.835185	0.751852	0.366667	2.657407	1.072222	1.311728	3.866667	3.239815	5.475926	
0.000000	0.000000	0.000000	0.250000	0.250000	0.666667	0.833333	1.770833	1.798611	1.458333	4.670139	1.781250	4.017361	7.055556	8.982639	
0.000000	0.000000	0.000000	0.200000	0.400000	0.500000	0.200000	0.400000	0.600000	1.233333	4.250000	2.300000	8.416667	3.283333	14.000000	
0.000000	0.000000	0.000000	0.700000	0.666667	0.722222	0.200000	0.166667	1.400000	1.213889	1.747222	3.869444	6.644444	5.277778	7.722222	
0.000000	0.000000	0.000000	0.200000	0.400000	0.700000	0.400000	1.100000	3.000000	2.825000	4.175000	1.600000	9.475000	0.825000	3.525000	
0.000000	0.000000	0.000000	0.166667	0.416667	0.366667	0.416667	0.705556	1.536111	0.838889	1.690278	3.579167	2.665278	8.325000	1.009722	
0.000000	0.000000	0.000000	0.342857	0.250000	0.392857	0.803571	0.512500	0.754167	1.630952	3.147024	0.871429	1.195238	5.709524	9.852976	
0.000000	0.000000	0.000000	0.166667	0.561111	0.361111	0.700000	0.914815	0.814815	2.314815	0.648148	4.301852	4.116975	8.616204	4.383796	
0.000000	0.000000	0.000000	0.125000	0.350000	0.350000	0.495000	1.453333	0.350000	0.800000	3.005833	1.008333	4.067778	2.186944	8.932222	
0.000000	0.000000	0.000000	0.366667	0.200000	0.800000	1.450000	0.400000	0.400000	2.283333	1.166667	2.116667	4.411111	3.861111	3.727778	
