"-(Element9011)-> "DemFishOne"","-(Element9039)-> "BenthCepha"","-(Element9011)-> "DemFishOne""
"-(Element9026)-> "DemFishOne"","-(Element9042)-> "FlatFish"","-(Element9026)-> "DemFishOne""
"-(Element9013)-> "Shri"","-(Element8970)-> "BenthPelaCepha"","-(Element9013)-> "Shri""
"-(Element9008)-> "Crab"","-(Element8981)-> "BenthCepha"","-(Element9008)-> "Crab""
"-(Element9014)-> "Crab"","-(Element8982)-> "BenthPelaCepha"","-(Element9014)-> "Crab""
"-(Element9015)-> "DemSha"","-(Element9057)-> "BenthPelaCepha"","-(Element9015)-> "DemSha""
