0.5,0.7,0.3,0.75,0.6,0.35
0.001,0.001,0.001,0.001,0.001,0.001
0.5,0.35,0.001,0.35,0.6,0.001
0.5,0.7,0.001,0.45,0.001,0.001
0.5,0.85,0.05,0.001,0.7,0.5
0.75,0.35,0.05,0.001,0.7,0.5
0.5,0.7,0.05,0.001,0.7,0.5
0.25,0.35,0.001,0.95,0.7,0.9
0.5,0.6,0.05,0.75,0.7,0.6
0.5,0.001,0.05,0.001,0.7,0.5
0.5,0.7,0.001,0.75,0.75,0.9
0.5,0.6,0.001,0.35,0.35,0.001
0.5,0.7,0.3,0.75,0.45,0.35
0.5,0.7,0.3,0.75,0.45,0.35
0.5,0.6,0.3,0.75,0.6,0.35
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.7,0.05,0.45,0.25,0.5
0.001,0.7,0.05,0.2,0.25,0.5
0.25,0.7,0.05,0.45,0.25,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.75,0.001,0.05,0.2,0.05,0.001
