0.057601	0.068498	0.016026	0.059341	0.013187	0.060897	0.050733	0.083150	0.024084	0.118773	0.044872	0.053114	0.054670	0.113370	0.038828	
0.000000	0.054422	0.031502	0.054330	0.106423	0.019885	0.156672	0.021913	0.051779	0.078859	0.097658	0.104448	0.026007	0.012363	0.051871	
0.053571	0.054487	0.015110	0.318681	0.036081	0.029670	0.027839	0.040293	0.004029	0.060440	0.006410	0.050824	0.031136	0.055311	0.040293	
0.011355	0.071978	0.059341	0.063370	0.002747	0.045788	0.103663	0.041941	0.014103	0.050366	0.047802	0.062821	0.214103	0.005495	0.051282	
0.056724	0.105508	0.034668	0.027316	0.022370	0.024202	0.080979	0.034537	0.022109	0.066981	0.056005	0.086290	0.170474	0.024202	0.044780	
0.012293	0.015041	0.067888	0.104462	0.025197	0.072045	0.117399	0.022894	0.006494	0.011355	0.058142	0.079654	0.069825	0.102714	0.102731	
0.049603	0.095631	0.021978	0.082766	0.021368	0.130124	0.040533	0.046245	0.072650	0.004884	0.098073	0.066065	0.035038	0.021062	0.016178	
0.079239	0.019165	0.000000	0.083569	0.019872	0.004121	0.209655	0.037179	0.016484	0.020343	0.168223	0.102211	0.034066	0.059354	0.091575	
0.020513	0.028846	0.028846	0.159707	0.034341	0.165751	0.020513	0.146978	0.099359	0.000000	0.061722	0.050275	0.021978	0.017399	0.033883	
0.032705	0.113291	0.084445	0.025183	0.047985	0.018315	0.030220	0.075549	0.028388	0.102695	0.049948	0.036538	0.117347	0.032875	0.039678	
0.012821	0.094689	0.079121	0.061722	0.047619	0.022344	0.225092	0.142308	0.015018	0.049817	0.036996	0.020147	0.036447	0.029670	0.038278	
0.065385	0.044689	0.007326	0.222711	0.094872	0.054762	0.013553	0.002747	0.064286	0.090568	0.000000	0.032784	0.062271	0.029121	0.094048	
0.069335	0.036630	0.022828	0.177317	0.005037	0.073343	0.022341	0.015734	0.024630	0.098610	0.052103	0.000000	0.110336	0.089125	0.048785	
0.074830	0.047096	0.026295	0.082287	0.100209	0.058346	0.007064	0.085296	0.018053	0.023548	0.058085	0.062271	0.052329	0.096677	0.064757	
0.020147	0.013187	0.047985	0.023810	0.070513	0.081502	0.134432	0.034799	0.063919	0.017399	0.086447	0.065018	0.069963	0.084066	0.032967	
0.011355	0.089469	0.023260	0.050916	0.142216	0.060623	0.000000	0.133333	0.090659	0.005220	0.120879	0.022344	0.068132	0.002747	0.079945	
0.051936	0.021978	0.122397	0.022894	0.025379	0.051871	0.061944	0.016680	0.057248	0.048901	0.036447	0.131293	0.084942	0.076792	0.024464	
0.012821	0.031502	0.034799	0.045788	0.086447	0.044322	0.097436	0.003663	0.092674	0.038828	0.058608	0.032967	0.077289	0.068132	0.054945	
0.043433	0.068298	0.106785	0.058556	0.030830	0.051099	0.129304	0.121333	0.067766	0.038034	0.039421	0.011905	0.005495	0.073731	0.033133	
0.068669	0.093002	0.052590	0.070941	0.067242	0.071559	0.042713	0.072398	0.019249	0.068093	0.032182	0.109224	0.053018	0.016388	0.063829	
0.017399	0.051491	0.009262	0.097279	0.109916	0.043956	0.042072	0.037912	0.063004	0.059027	0.132104	0.069545	0.056358	0.081162	0.019623	
0.000000	0.064560	0.082326	0.021978	0.058516	0.132509	0.033333	0.199084	0.066667	0.051282	0.086905	0.037088	0.000000	0.026557	0.051282	
0.031868	0.007326	0.050549	0.188889	0.037241	0.042491	0.012821	0.048596	0.029915	0.048596	0.031258	0.149451	0.040171	0.036630	0.057387	
0.092439	0.049267	0.063579	0.124830	0.083830	0.044558	0.117295	0.030063	0.044165	0.013475	0.024176	0.029513	0.041968	0.033883	0.031136	
0.158961	0.059807	0.016985	0.032444	0.016484	0.166614	0.031136	0.067805	0.027473	0.020251	0.076945	0.025183	0.048077	0.035967	0.051033	
0.032967	0.041209	0.023810	0.103480	0.109890	0.097985	0.115385	0.043040	0.053114	0.021978	0.065018	0.010989	0.054945	0.039377	0.032967	
0.170139	0.132211	0.021146	0.013553	0.056477	0.101365	0.130600	0.017953	0.011643	0.077194	0.017216	0.058109	0.012904	0.053656	0.059900	
0.028999	0.010379	0.095788	0.093773	0.057509	0.015568	0.039377	0.038278	0.023504	0.100244	0.112271	0.194872	0.087790	0.002747	0.000000	
0.042741	0.009158	0.007326	0.143701	0.038523	0.065002	0.058608	0.032645	0.026007	0.038362	0.069292	0.008997	0.145954	0.166977	0.058797	
0.054945	0.005037	0.091117	0.020421	0.111905	0.099542	0.025549	0.181868	0.068498	0.003663	0.025092	0.079945	0.102289	0.015842	0.015385	
0.005495	0.042582	0.043433	0.087101	0.044610	0.096743	0.134825	0.069074	0.042491	0.016484	0.054762	0.054134	0.079121	0.014652	0.082627	
0.047161	0.065934	0.037088	0.049359	0.027015	0.070330	0.051740	0.046245	0.097527	0.076374	0.067949	0.052564	0.022894	0.051190	0.060806	
0.016222	0.025131	0.062664	0.094532	0.004317	0.022763	0.131803	0.099699	0.053964	0.028323	0.019990	0.068433	0.040005	0.154369	0.067896	
0.062346	0.029754	0.044165	0.093433	0.038536	0.087650	0.065031	0.035698	0.034891	0.022885	0.078847	0.118046	0.007409	0.071700	0.033783	
0.187768	0.028205	0.137480	0.146154	0.022737	0.053938	0.028205	0.078493	0.033621	0.052564	0.022711	0.050772	0.025288	0.006868	0.037284	
0.012210	0.038229	0.134970	0.027864	0.201643	0.019173	0.032208	0.089051	0.125258	0.039742	0.031912	0.135608	0.028910	0.017289	0.000000	
0.104958	0.009463	0.062480	0.034598	0.016283	0.028585	0.087890	0.080612	0.168332	0.055194	0.043694	0.084720	0.036490	0.018987	0.035845	
0.094048	0.008608	0.062821	0.179121	0.024908	0.100000	0.106502	0.007326	0.053571	0.021245	0.065385	0.033791	0.032875	0.085714	0.014194	
0.009524	0.025641	0.003663	0.065201	0.012821	0.071795	0.073626	0.189560	0.006410	0.179853	0.047802	0.079487	0.014652	0.038645	0.005495	
0.056253	0.070094	0.026007	0.074725	0.014103	0.024176	0.027394	0.025484	0.073574	0.032967	0.109184	0.103035	0.073993	0.071978	0.019231	
0.070879	0.007692	0.055861	0.126583	0.054487	0.103231	0.000000	0.013736	0.124385	0.042229	0.076583	0.063396	0.125497	0.020513	0.016026	
0.052656	0.027760	0.006332	0.180573	0.014835	0.118642	0.010073	0.081620	0.072554	0.160139	0.030429	0.101675	0.028414	0.038932	0.009432	
0.088776	0.107875	0.033804	0.051805	0.073469	0.037193	0.142530	0.029147	0.064430	0.046259	0.064430	0.047750	0.013187	0.060413	0.018053	
0.062637	0.122527	0.042857	0.034341	0.066510	0.046350	0.038278	0.092609	0.026295	0.054762	0.031136	0.014848	0.060374	0.143080	0.031528	
0.076308	0.055861	0.016484	0.104605	0.061460	0.025641	0.046703	0.016484	0.034079	0.125824	0.003663	0.106620	0.069349	0.135649	0.033359	
0.024176	0.005495	0.159890	0.065476	0.081868	0.017216	0.026465	0.134615	0.033791	0.005495	0.069231	0.069139	0.019231	0.068681	0.087363	
0.038566	0.078611	0.077708	0.027381	0.017857	0.078336	0.080246	0.037755	0.048025	0.135754	0.096193	0.033333	0.017700	0.047161	0.031528	
0.037656	0.191460	0.003663	0.010107	0.042125	0.101324	0.043588	0.062601	0.044765	0.000000	0.081613	0.090166	0.080697	0.061848	0.049485	
0.099908	0.043864	0.045971	0.091667	0.024267	0.060806	0.050000	0.024267	0.023352	0.094872	0.040659	0.047894	0.059890	0.061630	0.066117	
