0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002713973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00569375,0.004046442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006718625,0,0,0,0.005675999,0,0,0,0.007514099,0.005942451,0.01086018,0.006951506,0.003254882,0.01024842,0,0.002700403,0,0,0.001679172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003506794,0.01219487,0,0.02258982,0.01142579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00129461,0,0,0.005942451,0,0.001913309,0,0,0,0.0060793,0.002892592,0,0.001679172,0,0,0,0,0,0,0,0,0,0,0.001360193,0,0,0,0,0
0.003199748,0.02437619,0,0.007225419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03958261,0,0,0.04048101,0.02343515,0.01024842,0,0.002700403,0,0,0.01679172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007013588,0,0,0.01102914,0,0,0,0,0.005543735,0,0,0,0.04480898,0.005124209,0,0.001356987,0.002936419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.009754733,0,0,0,0,0,0,0.05124208,0.007659845,0.002713973,0,0,0,0,0,0.04679057,0,0,0,0,0,0,0,0.02597968,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.05124208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0113284,0,0,0.05828505,0.02206261,0,0,0,0,0,0.03149451,0,0.01985511,0,0.06281073,0.001356987,0.08129937,0,0,0,0,0.6796449,0,0,0.001687835,0,0,0,0,0.2078375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002713973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01390944,0.01025934,0.004087687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001403746,0.1526307,0,0,0.1172073,0,0,0,0,0.01611784,0.03070428,0.05124208,0,0.0643483,0.2191358,0,0.09403363,0,0,0,0,0.005592048,0.03375663,0,0,0,0.0290325,0.2463309,0,0,0,0,0
0,0.00189134,0,0,0.003388572,0,0,0,0.1027344,0,0,0,0.003254882,0.02562104,0,0.04513337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03676904,0,0.02209151,0,0,0,0,0.01110417,0,0.06516106,0,0,0,0,0.02713973,0,0,0.3358344,0,0,0.2835792,0,0,0,0,0,0,0,0.2599328,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1209674,0.2057102,0.06086374,0,0.055608,0,0.100188,0,0.01303221,0.008113746,0.00716074,0.1947199,0.01531969,0,0.1783765,0,0.1679172,0,1.217822,0,0,0,0,0,0,0,0,0.02597968,0,0,0,0,0
0.006360249,0.008198438,0,0.5839102,0.05256544,0,0.001776325,0,0.283866,0,0.1629026,0.01666607,0.03385077,0,0.199156,0.8584025,0,0,0.3358344,0.09992775,0,0.2577735,0,0,0,0,0,0,0,0.2599328,0,0,0,0,0
0.004494884,0.005767178,0,0.03322032,0.008411832,0,0.0279997,0,0.016698,0,0.01086018,0.002198386,0.03808212,0.07686312,0.01531969,0.0060793,0,0,0.01679172,0.09992775,0,0.04679057,0,0,0,0,0,0,0,0.05195937,0,0,0,0,0
0.022775,0,0.009504038,0.05149149,0.0471108,0,0.00301072,0,0.0116886,0,0.04018265,0,0.02994492,0,0,0.07831169,0.002191358,0,0.2182924,0.07877871,0,0.2646739,0,0.0031416,0,0,0,0,0.0290325,0.06800964,0,0,0,0,0
0.02892425,0.00123021,0.01449746,0.08305079,0.0246906,0.01569082,0.0903216,0,0.041745,0.0237698,0.03258053,0.04499291,0.03265721,0.1024842,0.07659846,0.1161173,0.002191358,0,0.1679172,0,0.08118811,0.009452642,0.03005962,0,0.006025569,0,0,0,0,0.01360193,0,0,0,0,0
0,0,0,0.2223203,0,0,0.2408576,0,0.108537,0,0.1433543,0.0031523,0,0,0.06127876,0.2616813,0,0,0.1692605,0,0.8118811,0.06144217,0.015631,0,0.004655047,0,0,0,0,0.05195937,0,0,0,0,0
0,0,0,0,0.007963428,0,0,0,0,0,0,0,0.03254882,0.004611787,0.01531969,0,0,0,0,0,0,0.009452642,0,0,0.1038153,0,0,0,0.0290325,0.02597968,0,0,0,0,0
0,0,0,0.05813556,0.2309508,0.01961352,0.301072,0.06272805,0.0292215,0.05942451,0.124892,0.2041813,0.003254882,0.5482903,0.4595907,0.2968815,0.08327159,0.0180219,0.1679172,0.6233214,0.08118811,0.09452641,0.6011924,0.60702,1.012699,0.2120616,0.4611003,0,0,0.02597968,0,0,0,0,0
0,0.001010097,0,0,0.01034167,0,0,0,0,0,0.005430088,0,0.01399599,0.03586946,0,0.4084258,0.07143827,0,0,0,0,1.153222,0,0,0.002177982,0,0,0,0,0,0,0,0,0,0
0,0,0.02268424,0.03322032,0,0.1569082,0,0.6272805,0.016698,0.5348206,0.4452672,0.1190583,0,0.4099366,0,0.1085589,0.007888888,2.958757,13.33263,3.79671,5.520792,1.134317,59.09722,2.362483,0.3270821,4.020688,8.760906,1.201448,2.43873,8.297175,0,0,0,0,0
0,0,0.01323722,0,0,0.0980676,0,0.1881842,0,0.237698,0,0,0,0.2152167,0,0,0,0.001217697,1.679172,1.303363,0,0.3220515,0,0,0.01214903,0.004241232,0,0.3883626,3.048412,3.716454,62.32421,0,0,117.696,0
0,0,0,0,0.04220673,0.05884057,0.3498457,0.06272805,0,0.118849,0,0.02975771,0,1.055587,0.245115,0,0,0.04542005,0.0839586,0.05672067,0,1.288489,0,0,0.5448262,0.004241232,0,0.1221228,2.352649,0.2693182,0,0,0,178.872,0
0,0,0,0.1162711,0.03823353,0.01961352,1.812453,0.05018244,0.058443,0.05348206,0,0.05356716,0.004556835,2.254652,0.3738005,0.2947375,1.260031,0.3239679,0,0,0,3.479612,0,0.1633632,1.32326,0,0,0.6944277,6.9723,0.05195937,0,0,0,0,0
0,0,0,0,0,0.01961352,0,0.2634578,0,0.1485613,0,0,0,0,0,0,0,0,0,0,0,0,0.3919775,0,0,0,0,0,2.90325,0,316.7426,737.3418,459.1183,453.708,0
