0,1826.08,420.5946,0,0,0,0.29726,39.8004,0,0.41218,0,0,0.34682,0.62709,0.1196,0,0.0182,0,0,0.79635,0,0,0,0,0.85857,0,17.20157,0,0,0,0,0,0,0,0,0
0,0,43.60673,0,0,0,6.3759,27.51442,0,0,0,0,4.71531,0.45878,0,0,0.00483,0,0,4.25404,0,0,17.66642,1.92748,4.29212,0.36439,68.87508,0.00638,0,0,0.00297,0.68671,0,0,0.07055,0
0,0,0,0,0,0,0,0,0.35067,0,0.26764,0,3.29652,0.56538,0.11457,0.0416,0.02169,0,0.00815,5.68396,0.05592,0,9.93542,6.94987,3.63016,0,60.2055,0.0277,0.00987,0,0,1.45716,0.0175,0.09777,0.20285,0.03962
0,0,0,0,0,0,1.64466,2.25633,0,0.01063,1.10141,0,2.60638,2.71779,0.24308,0.08323,0.01908,0,0,0.89403,0.05592,0.05866,0.34597,0,0.50063,0,0,0.00307,0.00676,0,0,0.68671,0,0,0,0
0,0,0,0,0,2.82834,11.42384,0,2.10543,0.0835,1.74408,0.00573,15.93654,8.2048,0.7832,0.24544,0.06363,0.00103,0.01548,1.78741,0.07722,0.2541,3.10482,0,0,0,12.90118,0.00522,0.0586,0.00593,0.00125,1.07144,0,0.03911,0,0
0,0,0,0,0,0,0.13265,0,0,0,0,0,0,0.62709,0.06977,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.94763,0,0,0.61161,0,1.60897,0.1041,0.33766,0.03371,0.05461,0,0.01507,0,0,0,0,1.01238,0,0,0,0.00482,0.04906,0.0042,0,2.11427,0,0,0,0
0,0,0,0,0,0,0.27169,0,0,0,0.57494,0,0.39983,1.53134,0.38454,0.78925,0.15235,0,0.02349,0,0.08397,0,0,1.01238,2.13539,0,4.30039,0.0045,0.08131,0.00114,0,1.96509,0,0,0,0.09341
0,0,0,0,0,0,0,0,0,0,0.00942,0,0,0.1041,0.03015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07255,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01505,0,0.00219,0,0,0.17882,0,0,0,0,0.15065,0,0,0.02174,0,0,0.00242,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215,0,0,0,0,0
0,0,0,0,0,0,0.54833,0,0.66946,0,1.70616,0.00967,0,1.4285,0,0.05543,0.03921,0.00137,0.00197,0,0,0,0,0,0,0.21256,0,0.01312,0.01072,0,0,0.29029,0,0.16425,0,0
0,0,0,0,0,0,0,0,0,0,0.1064,0.00596,0,0,0,0,0.00158,0.00137,0.04477,0,0,0,0,0,1.05131,0.0911,0,0.03028,0.00702,0.00161,0.00219,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.04951,0,0,0,0.03331,0.02588,0.00137,0.04104,0,0,0,0,0,0,0,0,0.0624,0.01184,0.00239,0,0,0,0.11732,0.03969,0.00606
0,0,0,0,0,0,0,0,0,0,0,0.0036,0,0,0.00251,0,0,0,0.02911,0,0,0,0,0,0,0,0,0,0.00139,0.00163,0,0,0,0,0,0.00742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01038,0.0023,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00131,0,0,0,0.01506,0,0,0,0,0,0,0,0,0,0,0,0.00642,0.00876,0.0025,0.00502,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164,0.01089,0,0,0,0,0.17147,0.15612,0,0,0,0,0,0.01196,0.05383,0.00169,0,0.61837,0,0,0,0.00606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465,0.01085,0.00149,0,0.0123,0,0,0,0.01484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499,0,0,0,0.0124,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00166,0,0.01405,0.10031,0,0,0,0,2.93117,0,0,0,1.2556,0.41302,0,0,0.01265,0.00992,0,0,0.43547,0,0.17598,0,0.02923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51069,0,0.03131,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03251,0,0,0.06361,0,0,0,1.2374,0,0.09265,0,0.00243,0.00244,0.71853,0,0,0.10583,0.00742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02186,0,0,0.06361,0,0,0.6035,0,0,0.03058,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.72907,0,0,0,0.09007,0.04311,0.03667,0,0.06143,0,0.08397,0,0,0,6.06885,0.18979,0,0.13473,0.0093,0.00192,0.00469,0.21774,0,0.03129,0,0.01484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03796,0,0,0.00371,0.00124,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01006,0,0.02154,0,0,0,0,0,0,0,0,0,0,0.004,0.00365,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03156,0,0,0,0,0.01755,0.00775,0.02351,0.01666,0.00103,0.01804,0,0.13913,0.23685,0,0,0.86074,0,0,0.09643,0.05553,0.01114,0.0102,0,0,0.15643,0.02205,0.43535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
