dl
n=37
format=fullmatrix
labels:	Phyto	MicroMesoZoopl	MacroZoopl	Jelly	SupBenth	Polych	Shri	Crab	NorLobs	BenthInv	BenthCepha	BenthPelaCepha	Mull	CongEel	AngFish	FlatFish	PoorCod	Jhake	Ahake	BlueWhit	DemFishOne	DemFishTwo	DemFishThree	DemSha	BenthPelaFish	Anch	Sard	OSPelaFish	HorMack	Mack	AtlBoni	SwordFishTuna	LogTurtle	AudGull	Bird	Dolph	FinWhale
data:
0	0	0	0	0	0	0	0	0	0	0	1.695208	0	0.044451	0	0	0.004347	0	0	0	0.003546	0	0.304176	0.033397	0	0	0	0	0.142847	0	0.073946	0.053605	0	0.010815	0.000146	0.00259	0
0	0	0	0	0	0	0	0	0	0	0	1.128356	0	0	0	0.000618	0	0	0.503451	0	0.003546	0	0.304176	0	0	0	0	0	0	0.146313	0.271322	0.003574	0	0.021753	0.00043	0.000081	0
0	0	0	0	0	0	0	0	0	0	0	0.005297	0	0	0	0	0	0	0	0	0.007093	0	0.022729	0	0	0	0	0	0	0	0.281085	0.017471	0	0.008271	0.001247	0.00255	0.043409
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058422	0	0	0	0.084792	0	0	0	0	0	0	0	0	0.012706	0	0	0.00022	0.000067	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087584	0	0	0	0	0.000027	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000013	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
