0,0,36.436,0,0,0,0,0.853,0,0,0,0.102,0,0,0,7.087,0,0
0,0,0,38.625,4.083,1.961,0.484,0,1.703,0.036,0.372,0.123,1.123,0.041,0.117,1.89,0,0
0,0,0,0,14.292,2.092,2.323,0.187,0.06,0.855,0.031,0.033,0.221,0.073,0.274,14.174,0,0
0,13.305,0,0,4.083,10.589,2.389,10.794,3.707,0.762,0.12,0.878,1.088,0.217,0.032,7.087,0,0
0,0,0,0,0,0.187,0.476,0.021,0.571,0.018,0.087,0.23,0.716,0.122,0.007,7.087,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.472,0,0
0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.945,0,0
0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.945,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0.009,0,0,0.004,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.214,0.821,2.329,3.607,0,0.118,0.053,0.281,0.303,0.052,0,0,0
222.387,0,63.763,57.938,0,0,0.123,0,0,0,0,0,0,0,0,0,0,0
11.705,39.915,45.545,0,0,0.187,1.24,4.534,0.23,1.882,0.012,0.011,0.081,0,0.29,0,0,0
