0,0,0,0,0,0,5322.533,16127.58,2951.985,0,0,0,0,0,1523.016,0,0,0.005,780.547,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,961.58,0,25749.42,3832.5,64234.35,0,1596.304,289.741,0,0,0,27506.27,7037.786,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0
0,0,0,0,0,0,955.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.701,0.585,0,0,0,0,0,93.346,0,0,0,0.657,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,157.217,135.05,83.874,0,19.456,0,5.2,0.088,0,0,0,0.131,5.934,0,0,0,0,0,0
0,0,0,0,0,0,0,65.737,1329.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1176.41,0,0,0,0,0,0,0,0,0.023,4376.897,0,0,29.67,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,1156.231,91.096,0,510.329,63.186,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.158,0,0,0,0,0,0,0,0,0.878,98.55,0.128,0,0,0,0,32.504,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.698,0,1967.138,0,0,0.017,8.806,0,0
0,0,0,0,0,0,0,0,0,0,892.032,0,0,0,0,0,0,0,0,0.535,0,473.83,0.065,43.946,0,0,90.172,96.889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.032,0,1.776,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2763.41,0,0,0,0,0,0,0,0,4.27,0,15.772,4.898,2.663,0,9.686,0,38.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863,0,1868.289,2.612,317.832,0,2.348,467.635,452.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.321,0,60.37,0,0,257.933,113.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.889,0,91.978,17.741,0.736,2.741,60.343,0,430.241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.455,0,2044.281,20.047,2.454,31.697,292.329,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.799,0,0,44.174,11.902,0,62.556,192.926,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.613,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.405,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
