0,239.757,122.139,2.292,2.395,1.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0
0,0,61.069,2.292,2.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.641,22.452,6.033,0,0.123,0,0,0,0,0.166,0.008,0,0.007,0.107,0,0.048,0.002,0,0.013,1.138,1.243,0,0,4.375,9.31,3.303,7.481,0.94,0.78,3.246,0,0,0,0,0
0,0,0,0,1.197,0,0,0.186,0.007,0.028,0,0.058,0.26,0.061,0,0.058,0.416,0.151,0.028,0.009,0.015,0.004,1.138,0.147,0.049,0.016,0,0,0,0.038,0.292,0.423,0.407,0.002,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.035,0.15,0,0.007,0,0.002,0,0
0,0,0,0,0,0,0,0.692,0.076,0.003,0,0.042,0.048,0.072,0.015,0.123,0.211,0.095,0.273,0.004,0.301,0.044,0.094,0.024,0,0.002,0,0,0,0.169,0.102,0.072,0.961,0.011,0,0,0,0
0,0,0,0,0,1.207,0,0.584,0.552,0.003,0.569,0.095,0.181,0.105,0.014,0.084,0.049,0.039,0.04,0.005,0.678,0.353,0.002,0.017,0.073,0.025,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.021,0.013,0,0.092,0.051,0.04,0.007,0.054,0.242,0.104,0.045,0.018,0.18,0.014,0.042,0.006,0.068,0.026,0,0,0,0,0.004,0.02,0,0.003,0.002,0,0,0
0,0,0,0,0,0,0,0.009,0,0.008,0,0.251,0.009,0.015,0.003,0.034,0.039,0,0.024,0.023,0.041,0.037,0.035,0,0.002,0.027,0,0,0,0,0.001,0,0,0,0,0.009,0,0
0,0,0,0,0,0,0,0,0.008,0,0,0.006,0,0,0.003,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.81,3.323,0.83,0.419,0.015,0,0.848,0.066,0.032,0.037,0.079,0.01,0.039,0.009,0.004,0.348,0.423,0.03,0,0.126,0.017,0,0,0,0,0,0.01,0.028,0,0,0.027,0,0
0,0,0,0,0,0,0,0.048,0,0.001,0,0,0.157,0,0.038,0.003,0.024,0.12,0.002,0.048,0.02,0,0.005,0,0.023,0.001,0,0,0,0,0.001,0,0,0.002,0,0,0,0.014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.005,0,0,0,0,0.008,0.001,0,0,0,0,0.001,0.013,0,0.032,0.015,0,0,0.014
0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.006,0,0.001,0.005,0,0.005,0,0,0,0,0.002,0.009,0,0,0,0,0,0,0,0.003,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.01,0,0,0.019,0.004,0.006,0.002,0,0,0,0.005,0.003,0,0,0,0,0.001,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.013,0.033,0,0.04,0.008,0,0.013,0,0.016,0,0,0,0,0.012,0.022,0,0,0,0,0.003,0.002,0,0.001,0,0,0,0.007
0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.031,0,0,0,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.009
0,0,0,0,0,0,0,0.006,0.004,0,0,0.011,0,0,0,0.013,0.01,0.011,0,0.003,0.01,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.002,0,0.018,0,0,0.002,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.002,0,0,0.005
0,0,0,0,0,0,0,0,0.004,0,0,0.056,0,0,0.034,0.023,0.01,0.035,0.01,0.027,0,0,0,0,0,0.01,0,0,0,0,0.001,0,0,0,0,0,0,0.002
0,0,0,0,0,0,0,0,0.004,0,0,0.037,0,0,0.002,0.013,0.014,0.014,0.009,0.018,0.014,0,0,0,0,0.009,0,0,0,0,0,0.002,0,0,0,0,0,0
0,0,0,0,0,0,0,0.009,0,0,0,0,0.045,0,0.036,0,0.092,0.045,0,0.042,0.014,0,0,0,0.001,0.002,0,0,0,0,0.016,0.012,0,0,0,0,0,0.006
0,0,0,0,0,0,0,0,0,0,0,0.021,0.012,0,0.006,0,0.001,0.047,0,0.015,0.019,0,0,0,0,0.007,0,0,0,0,0,0,0,0.005,0,0,0,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0.004,0.006,0.058,0.12,0,0.014,0.012,0,0,0,0.025,0.028,0,0,0,0,0.01,0.109,0,0.061,0.009,0,0,0.013
0,0,0,0,0,0,0,0,0,0,0,0,0.797,0,0.009,0.019,0.065,0.303,0,0.066,0,0,0,0,0.01,0.09,0,0,0,0,0,0,0,0.36,0.034,0,0.01,0.03
0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.001,0.006,0.011,0.032,0,0.012,0.015,0,0,0,0.002,0.002,0,0,0,0,0.006,0.043,0,0.008,0.001,0,0.001,0.004
0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0.003,0.018,0.001,0.12,0,0.029,0,0,0,0,0.007,0.004,0,0,0,0,0,0,0,0.083,0.006,0,0.005,0.018
0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.019,0,0,0.027,0,0.008,0,0,0,0,0,0.003,0,0,0,0,0,0.005,0,0.001,0.003,0,0,0.004
0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0.008,0,0,0.042,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.015,0.003,0,0,0.004
0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,0,0,0.074,0,0,0,0,0,0,0,0.01,0,0,0,0,0.003,0.028,0,0.056,0.007,0,0.004,0.007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
