dl
n=9
format=fullmatrix
labels:	Sha	ScoBri	Spela	DemFish	CrabShri	HetBenth	Zoopl	BenthProd	Phyto
data:
0	0	0	0	0	0	0	0	0
0.063	0	0	0	0	0	0	0	0
0.188	1.65	0	7.959	0	0	0	0	0
0.031	0.051	0	0	0	0	0	0	0
0	0	0	25.47	0	0	0	0	0
0	0	0	7.959	100.538	0	0	0	0
0.003	0.381	59.418	0.531	2.681	0	0	0	0
0	0	0	7.959	20.108	594.984	0	0	0
0	0.051	417.374	0	1.341	0	583.191	0	0
