0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.12,0.082,0.273,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.378,0,0,0.066,0.098,0,0,0,0,0.008,0,0,0.11,0,0.151,0,0,0,0,0,0,0
0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.901,0.058,0.108,0.382,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
0,4.557,0.374,0.24,0.172,0.585,0,0.305,0,0,0,0.057,0,0.274,0,0,0,0,0,0,0,0,0
0,0,0.374,0.18,0.014,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.126,0,0.006,0.041,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0
0,0.45,0,0.024,0.096,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0,0,0
0,0,0.058,0.008,0.014,0,0.063,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.261,0.029,0.049,0.229,0.195,0,0,0,0,0.008,0,0,0.11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024,0.54,0.576,0,0.164,0.195,0.313,0.038,0.485,1.207,0.161,1.282,0.003,0,0.538,0.101,1.097,0,0,0,0,0,0
0,0.36,0,0.036,0.096,0,0,0,0,0,0,0.199,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.057,2.536,0,0,0,0,0.523,2.65,0.001,1.645,0,0,0.219,0,0,0,0,0,0
0,0.324,2.418,0,0.461,3.902,0,0.762,0.485,1.342,1.206,5.699,0.001,4.934,0,2.622,0,0,0.266,0,0,0,0
0,0,0,0,0.03,1.366,0.376,0,0.485,1.342,0.141,0.855,0.005,5.208,0.538,5.042,6.473,0,0,0,0,0,0
0,7.746,0,0.002,0.027,5.853,0,0,0,0,0,0.456,0,0.055,0,0,0,0,0,0,0,0,0
0,0.45,1.151,0.06,0,2.341,60.969,5.486,0.024,0.067,0.306,2.992,0,6.578,0.538,0.151,0.658,39.511,1.066,0,0,0,0
0,0,0,0,0,0,0.125,0,0.218,0,0.221,0,0,3.015,0.538,5.9,18.652,30.028,0,106.128,0,0,0
0,0,0,0,0,0.098,0.125,0,0,0,0.04,1.14,0,6.195,0,0.151,9.216,34.769,0.266,424.512,0,0,0
0,0,0,0,0,1.697,0.376,0.114,0,0,0.04,6.154,0.014,10.964,0,27.935,19.64,132.756,263.296,0,0,0,0
