0,0,0,0,0,0,0,0,0,0.1689,0,0,0,137.7763,0,0,0,0,0,0,0,0,0,1.1861,0
0,0,0,0,0,0,0,0,0,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1236,0,0,0,146.6205,0,0,8.9528,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99.0218,0,0.1833,0,0,0,68.2663,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,578.3011,0,0,0,386.0116,141.0166,444.3899,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,847.1219,0,0,0,50.2269,151.1479,482.3818,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,189.0158,36.3494,46.0508,61.6331,0,0.7049,0,35.6621,0,1.3458,0.1539,0,0.001,1.0865,0
0,0,0,0,0,0,0,0,469.6826,0,0,0,0,316.3189,52.3309,0,26.0851,10.8944,2.2869,13.4211,0.0715,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,117.1858,39.9905,0.3176,10.053,27.4698,17.7025,6.0959,0.0329,1.1834,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,53.0653,8.3814,0,0,0,4.5654,4.7502,0,1.2398,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7907,0,0,0,0,0,0,1.5268,0,0.172,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6729,0,0,0,0,0,0,1.2212,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8197,0,0,15.5347,9.341,5.5097,0,0.6001,0,18.5926,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9103,0,2.1852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1156,0,0.0355,0.0175,0,1.8335,0.3048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,1.8606,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6521,0,0,0.014,0,0.6338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
