0,0.106,1.881,0.005,0,0.008,1.538,0,1.8,0,0.019,0
0,0,0,0,0,0.003,0,0,0,0,0,0
0,0.058,0,0,0,0.006,0,0,0,0,0.01,0
0,0,0,0,0,0.003,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0.66,0.755,0.003,0,0.001,0,0,0.9,0,0.021,0
0,0.364,0.526,0.003,0,0.006,0,0,0.9,0,0.006,0
0,0,0.074,0,0.009,0.003,0,0,0,0,0,0
0,1.657,1.553,0.109,0.243,0.003,7.688,0,2.7,0,0.039,0
0,0,0,0,0,0,0,0,0,0,0,0
67.666,0.106,0.218,0.019,0.43,0.001,4.613,1.937,0,80.724,0.004,0
