0,0,0,0,240,0,1329.6,0,47.633,2065.68,370.006,27.648,3.81,0,0,756,0,0.096,538.79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0
0,0,0,0,0,0,0,0,5.475,0,0,0,0,0,0.822,0,0.118,0,0,0
0,3.698,0,11.7,0,0,0,0,38.325,0,0,10.24,1.27,7.218,1.566,0,0.784,0.031,0,0
0,0,0,0,60,0,52.8,0,0,0,0,0,0,1.203,0,171,0,0,511.7,3960
0,0,0,0,156,0,0,0,65.7,0,0.375,5.504,0,0,0,0,0.103,0.01,0,0
0,0,0,0,6,0,7.2,0,0,0,0,0,0,1.203,0,99,0,0,252.84,990
0,4.526,0.108,0,0,0,0,0,0,0,0,0,0,0,4.895,0,0.686,0,0,0
0,0.883,0.02,0,38.4,0,0,0,49.275,0,0,0,5.334,0,7.44,0,0.588,0,0,0
0,0,0.002,0,1.2,0,0,0,4.38,0,0,2.048,0,0,8.694,0,0.049,0,0,0
0,0,0.049,0.468,0,0,0,0,5.475,0,0,0,0,0,3.133,0,0.412,0,0,0
0,0,0.48,6.084,0,0,0,0,2.19,0,0,0,0,0,2.741,0,0.074,0,0,0
0,0,0.36,6.084,0,0,0,0,16.425,0,0,0.256,10.16,0,8.341,0,0.358,0,0,0
0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0
0,0,0,0,42,0,472.8,0,38.325,11.4,0,6.4,0,3.609,0,0,0.054,0.098,177.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39.312,384,0,124.8,0,180.675,0,0.375,28.16,49.784,0,0.705,0,1.318,0.011,0,0
0,0,0.06,18.72,84,0,7.2,0,65.7,0,1.498,20.48,182.88,585.861,0.783,225,0,0,18.06,0
