0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001,0,0,0,0.299,5.88,0.026,0,3.044,0,0,0,0,0,0,0.016,0,0,0.013,0.008,0,0,0.108,0,0,0,0,0,0.007,0,0.032,0,2.141,0,0.015,0,0,0,0,0,0,0.107,0.009,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.053,0,0.063,0,0,0.001,0,0.008,0,0,0,0,0.035,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.005,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
0,0.08,0.003,0,0,0,3.362,0.015,0.045,0,0,0,0,0.104,0.001,1.602,0.011,0,0,0,0,0.013,0.006,0.038,0,0.122,0,0,0,0.001,0,0,0.65,0,0.077,0,0.178,0,2.147,0,0,0,0,0,0,0.107,0.031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0
0,0.001,0.003,0,0.456,0,0.018,0.01,0,0,0.557,0,6.698,0.519,0,0,0.099,0.3,0,0.139,0,0.025,0.058,0.002,0.01,3.585,0.542,0,0,0.416,0.017,0,0.23,0.023,2.455,0,31.085,0,1.359,0,3.095,0.775,0.047,1.014,0,0.749,0.045,0
0,0,0,0,0.03,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0.027,0,0,0,0,0,0.012,0,0,0,0.5,0,0,0,0,0,0,0,0,0.054,0.002,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002,0,0,0,0.244,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.065,0,0.185,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.018,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
