0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.059,0,0.068,0.198,0,0,0,0,0.032,0,0,0
0,0,0,0.396,0,0,0,0,0,0,0,0
0.015,0.004,0.027,0,0,0,0,0,0,0,0,0
0.28,0.119,0.451,1.189,2.106,0,0,0,0.097,0,0,0
0.025,0.004,0.041,0.198,0,0,0,0,0,0,0,0
0.005,0,0.096,0,0.936,0.036,0,0,0,0,0,0
0.005,0,0,0.198,0.936,3.566,0.9,63.608,0.517,0,0,0
0,0,0,0,0,0,0,3.534,0,1.14,1606.77,0
