0,0,0,1.55,3.118,0,28.897,0,0,1.244,0,0,0,0,2.434,0.083,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.042,0,0.028,0.031,0,0,0,0,0,0,0.125,0.053,0,0,0.001,0,0,0
0,0,0,0.221,0,0,0,0,0.012,0,0.015,0.065,0,0,0,0,0,0,0.22,0.061,0.027,0,0.002,0.091,0,0
0,0,0,0,0,0,0,0,0,0,0.047,0,0,0.002,0,0,0,0,0,0,0,0,0.011,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.842,0,0,0,0,0,0,0,0,0,0,2.6
0,1.121,0,0,0,0.078,0,0,0.191,0,0.339,0,0,0,0,0,0,0,0,0.598,0,0.013,0.047,0,0,0
0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0
0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.001,0,0.012,0,0,0,0,0,0,0,0,0.008,0,0,0.003,0,0,0
0,0,0,1.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0.264,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.466,0,0,0,0,0,3.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32
0,0,0,0.006,0,0,0,0,0,0,0.009,0.003,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0
0,0,0,0,0,0.016,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.046,0.002,0.004,0.046,0,0
0,0,0,0,0.624,0,1.521,26.441,0,1.244,0,0,0,0,40.404,0,0.175,0,0,0,0.046,0,0,0.091,0,33.8
0,0,0,0,0,0,0,0,0,0,0.024,0.002,0,0,0,0,0,0,0,0.032,0,0,0.004,0,0,0
0,0,0,0,0,0,0,0,0.001,0,0.111,0,0,0.006,0,0,0,0,0,0,0,0,0.012,0,0,0
0,0,0,0.011,0,0,0,0,0,0,0.011,0.004,0,0,0,0,0,0,0.022,0.005,0,0,0.008,0.036,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002,0,0,0,0,0,0,0,0.01,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0.036,0,0,0.007,0,0,0
0,0,0,0,0,0,0,0,0.032,0,0.023,0.028,0,0,0,0,0,0,0.029,0.093,0,0,0,0.018,0,0
0,7.623,0,0,0,0.055,0,1.49,0,0,0,0,0,0,0,0,0.436,0,0,0,0,0.153,0,0.128,0,0
