0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.001,0.818,0,0,0,0,0,0,0,0,0
0,0.348,0,0,0,0,0,0,0,0,0
0,0.266,0,0.492,0,0,0,0,0,0,0
0.02,0,0,2.214,0,0,0,0,0,0,0
0,0.614,2.688,0,0,0,0,0,0,0,0
0,0,6.272,0,0,3.9,5.625,0,0,0,0
0,0,0,0.246,0,0,0,0,0,0,0
0,0,0,1.476,0,0,0,0,0,0,0
0,0,0,0,0,3.9,2.25,44.8,0,0,0
