dl
n=11
format=fullmatrix
labels:	Bird	PisF	PlaF	BentF	BeDepF	BeSuspF	MacroZP	MesoZP	PerMacrophyt	AnMacrophyt	Phyto
data:
0	0	0	0	0	0	0	0	0	0	0
0.003	0	0	0	0	0	0	0	0	0	0
0.039	0.371	0	0	0	0	0	0	0	0	0
0.041	0.058	0	0	0	0	0	0	0	0	0
0.097	0.064	0	9.834	0	0	0	0	0	0	0
1.746	0	0	4.085	0	0	0	0	0	0	0
0	0.037	0.23	0.605	0	0	0	0	0	0	0
0	0	17.222	0	0	10.177	2.4	0	0	0	0
0.349	0	0	0	9.158	0	0	0	0	0	0
0.524	0	5.511	0.605	9.158	0	0	0	0	0	0
0	0	0	0	0	61.06	1.8	104.174	0	0	0
