dl
n=10
format=fullmatrix
labels:	Ang	Apred	Ypred	Ather	Zoopl	Amugi	Benth	Mollu	Phyto	Benthprod
data:
0	0	0	0	0	0	0	0	0	0
3.96	0	0	0	0	0	0	0	0	0
17.6	8.834	0	1.052	0	2.292	0	0	0	0
6.6	3.828	0.919	0	0	0.458	0	0	0	0
0.44	1.472	50.547	42.074	0	4.585	94.507	238.5	0	0
6.6	1.472	0	0	0	0	0	0	0	0
3.96	7.362	11.947	13.674	0	4.585	0	0	0	0
0.44	0.294	0	0	0	0.458	0	0	0	0
0.44	1.472	18.381	36.815	320.4	4.585	23.627	119.25	0	0
1.32	2.945	4.595	5.259	0	4.585	89.782	0	0	0
