"-(Element1220)-> "Jack"","-(Element1222)-> "LPelaPred"","-(Element1220)-> "Jack""
"-(Element1249)-> "Cepha"","-(Element1395)-> "SPelaInvFeed"","-(Element1249)-> "Cepha""
"-(Element1383)-> "Cepha"","-(Element1404)-> "MesoPela"","-(Element1383)-> "Cepha""
"-(Element1338)-> "SDemInvFeed"","-(Element1359)-> "SDemPred"","-(Element1338)-> "SDemInvFeed""
