dl
n=28
format=fullmatrix
labels:	
Phyto	BenthMicroAl	Epiph	FreeWat	AttWat	SedBaci	MicroZoopl	Copyp	Mysid	MeioFau	CarnMac	Det	Graz	SuspFeed	UpoAfri	CalliaKra	Sol	FishLarv	ZooplEater	Pisci	Herb	BenthFeed	SkipJack	CatFish	Leer	DuskyKob	Grunter	Bird
data:
0	0	0	0	0	0	5322.533	8550.181	1660.361	0		0		0		0	0	1324.034	0	0	0.1	591.754	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		1769.163	0		34813.04	582.841	27433.9	0	338.862	9848.35	0	0	0	24653.52	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0
0	0	0	0	0	0	955.139		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0.372		0.329		0		0		0		0	0	81.15	0	0	0	0.498	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		289.255		386.095		289.42		0	113.201	0	1.104	2.983	0	0	0	0.118	0.203	0	0	0	0	0	0
0	0	0	0	0	0	0		34.851		747.984		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		661.679		0		0		0		0	0	0	0	0	0.501	1659.122	0	0	17.379	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0.501	876.569	7.417	0	2.896	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		26.183		0		0	0	0	0	0	0	0	0	88.329	4.345	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0.256	0	2218.677	0	386.742	0.821	4.26	0	0
0	0	0	0	0	0	0		0		0		0		2550.234	0		0	0	0	0	0	0	0	0	0	534.394	0	0	0	0	0	96.889
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	7.241	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		7900.325	0		0	0	0	0	0	0	0	2.483	0	36.558	0	0	0	4.26	0	38.62
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0.214	0	2150.258	0	274.55	0	19.88	1230.844	452.6
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0.189	0	0	0	76.619	0	0	104.782	113.15
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	1.42	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	14.834	0	2.896	31.175	0	7.806	246.518	0	430.241
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	14.834	0	0	0	0	318.077	810.471	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	72.149	0	0	0	172.642	61.761	273.534	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	15.62	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	1.038	0	0	0	0	8.621	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	12.726	0	0	0
0	0	0	0	0	0	0		0		0		0		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
