100,99,98,100,98,97,95,99,97,97,96,97,93,94,97,94,94,93,97,91,88,88,87
99,100,99,99,99,99,98,99,99,99,98,98,93,97,99,97,97,95,98,92,89,88,87
98,99,100,98,98,99,99,99,99,99,99,99,93,98,99,98,98,96,99,92,89,89,88
100,99,98,100,99,98,97,99,98,98,97,97,93,96,98,96,96,94,98,91,88,88,87
98,99,98,99,100,99,97,98,98,98,98,98,92,97,98,97,97,95,98,92,88,88,87
97,99,99,98,99,100,99,99,99,99,99,99,91,98,99,98,98,96,98,92,89,89,87
95,98,99,97,97,99,100,98,98,98,99,99,91,99,98,99,99,96,99,92,89,89,87
99,99,99,99,98,99,98,100,99,99,99,99,93,97,99,97,97,95,99,92,89,89,88
97,99,99,98,98,99,98,99,100,100,99,99,92,97,100,98,98,95,99,92,89,89,88
97,99,99,98,98,99,98,99,100,100,99,99,92,97,100,98,97,95,99,92,89,89,88
96,98,99,97,98,99,99,99,99,99,100,99,91,98,99,98,98,96,99,92,89,89,87
97,98,99,97,98,99,99,99,99,99,99,100,91,99,99,99,99,96,99,93,89,89,88
93,93,93,93,92,91,91,93,92,92,91,91,100,91,92,91,91,66,93,64,62,62,64
94,97,98,96,97,98,99,97,97,97,98,99,91,100,97,100,99,96,99,92,87,88,86
97,99,99,98,98,99,98,99,100,100,99,99,92,97,100,97,98,95,99,92,89,89,88
94,97,98,96,97,98,99,97,98,98,98,99,91,100,97,100,99,96,99,92,88,88,87
94,97,98,96,97,98,99,97,98,97,98,99,91,99,98,99,100,96,99,92,88,88,87
93,95,96,94,95,96,96,95,95,95,96,96,66,96,95,96,96,100,96,98,96,96,94
97,98,99,98,98,98,99,99,99,99,99,99,93,99,99,99,99,96,100,93,90,90,88
91,92,92,91,92,92,92,92,92,92,92,93,64,92,92,92,92,98,93,100,100,100,100
88,89,89,88,88,89,89,89,89,89,89,89,62,87,89,88,88,96,90,100,100,100,100
88,88,89,88,88,89,89,89,89,89,89,89,62,88,89,88,88,96,90,100,100,100,100
87,87,88,87,87,87,87,88,88,88,87,88,64,86,88,87,87,94,88,100,100,100,100
