100,3,1,0,2,1,3,1,7,43,1,0,7,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,30,0,36,18,67,41,62,23,35,4,9,1,2,2,1,7,3,7,17,11,13,60,32,9,3,5,23,0,0,0,0,2,0,0,0,0
1,30,100,0,40,24,44,32,22,5,47,23,2,7,7,20,21,34,14,43,53,38,23,41,47,28,10,20,25,4,3,0,3,8,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,40,0,100,53,53,35,23,6,61,15,1,2,6,6,3,21,14,6,39,21,43,49,55,28,10,21,48,1,1,0,1,9,0,0,0,0
1,18,24,0,53,100,31,17,10,2,50,25,0,6,16,10,7,21,26,3,33,24,64,29,33,43,22,35,47,3,4,1,3,22,0,0,0,0
3,67,44,0,53,31,100,50,55,15,51,9,3,1,4,4,2,13,7,11,29,22,24,77,52,18,7,10,40,1,1,0,1,4,0,0,0,0
1,41,32,0,35,17,50,100,30,8,46,6,2,2,3,6,4,20,6,14,44,14,19,45,36,17,5,12,27,2,2,0,1,4,0,0,0,0
7,62,22,0,23,10,55,30,100,32,22,2,13,0,1,1,1,4,2,8,12,7,7,44,24,6,2,4,13,0,0,0,0,1,0,0,0,0
43,23,5,0,6,2,15,8,32,100,5,0,21,0,0,0,0,1,0,3,3,1,1,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0
1,35,47,0,61,50,51,46,22,5,100,23,1,6,11,15,11,40,21,20,69,33,53,53,60,47,19,31,61,4,5,1,3,15,0,0,0,0
0,4,23,0,15,25,9,6,2,0,23,100,0,43,33,64,61,47,46,22,26,56,35,12,14,40,34,58,21,26,27,9,22,43,1,0,0,4
7,9,2,14,1,0,3,2,13,21,1,0,100,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
