100,11,57,13,17,21,15,17,7,48,19,17,0,0,1,4,0,4,0,1,0,0,0
11,100,27,17,38,17,20,26,60,23,22,26,55,42,49,6,52,40,1,46,0,0,0
57,27,100,45,39,52,41,44,23,67,45,40,5,1,5,27,7,19,0,5,0,0,0
13,17,45,100,59,51,57,62,30,45,62,57,8,2,8,27,16,42,0,10,0,0,0
17,38,39,59,100,42,49,60,49,45,56,59,29,11,17,14,34,65,1,25,0,0,0
21,17,52,51,42,100,68,50,35,45,57,45,22,6,8,46,26,33,1,9,0,0,0
15,20,41,57,49,68,100,60,48,37,71,54,24,6,12,34,33,48,1,12,0,0,0
17,26,44,62,60,50,60,100,37,60,59,47,24,7,10,34,22,44,1,12,0,0,0
7,60,23,30,49,35,48,37,100,23,44,44,80,30,33,13,74,68,2,35,1,0,0
48,23,67,45,45,45,37,60,23,100,53,42,7,2,6,15,8,23,1,7,0,0,0
19,22,45,62,56,57,71,59,44,53,100,74,17,7,14,23,34,54,1,14,0,0,0
17,26,40,57,59,45,54,47,44,42,74,100,23,10,20,18,47,68,1,18,0,0,0
0,55,5,8,29,22,24,24,80,7,17,23,100,34,31,11,79,55,2,31,1,0,0
0,42,1,2,11,6,6,7,30,2,7,10,34,100,79,3,38,20,9,84,4,0,1
1,49,5,8,17,8,12,10,33,6,14,20,31,79,100,3,40,26,8,82,4,0,1
4,6,27,27,14,46,34,34,13,15,23,18,11,3,3,100,10,13,0,3,0,0,0
0,52,7,16,34,26,33,22,74,8,34,47,79,38,40,10,100,63,5,39,2,0,0
4,40,19,42,65,33,48,44,68,23,54,68,55,20,26,13,63,100,2,28,1,0,0
0,1,0,0,1,1,1,1,2,1,1,1,2,9,8,0,5,2,100,9,19,1,2
1,46,5,10,25,9,12,12,35,7,14,18,31,84,82,3,39,28,9,100,3,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,0,2,1,19,3,100,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,100,16
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,16,100
