100,5,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,100,41,1,4,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
3,41,100,4,11,1,5,25,0,0,0,0,4,2,0,0,0,0,0,3,0,0,10,2,3,1,23,0,0,0,0,1,0,0,0,0
1,1,4,100,36,22,32,15,4,3,7,0,22,15,3,1,0,0,1,12,1,1,19,13,14,19,5,1,1,0,0,18,0,0,0,0
2,4,11,36,100,7,18,18,1,1,2,0,15,7,1,0,0,0,0,6,0,0,15,7,7,5,8,0,0,0,0,7,0,0,0,0
0,0,1,22,7,100,28,6,68,7,47,0,27,39,33,15,5,0,2,29,6,13,20,13,13,14,5,3,5,1,0,29,0,4,2,3
0,1,5,32,18,28,100,28,22,4,26,0,74,58,14,6,3,0,1,45,3,4,46,32,37,14,24,2,2,0,0,28,0,3,2,3
1,5,25,15,18,6,28,100,4,2,8,0,24,15,3,1,0,0,0,20,1,1,43,15,18,6,45,1,0,0,0,12,0,1,0,1
0,0,0,4,1,68,22,4,100,8,66,2,20,39,46,26,11,0,7,28,16,23,14,17,15,25,4,11,10,2,1,39,1,20,17,14
0,0,0,3,1,7,4,2,8,100,6,3,4,7,18,14,23,1,9,7,21,18,2,2,5,4,1,10,19,4,2,4,1,11,5,6
0,0,0,7,2,47,26,8,66,6,100,1,27,49,47,35,12,0,7,36,14,16,16,28,25,36,4,11,9,1,1,55,1,15,11,14
0,0,0,0,0,0,0,0,2,3,1,100,0,1,4,10,22,15,42,0,11,11,0,0,1,2,0,32,30,39,27,1,3,19,21,12
0,1,4,22,15,27,74,24,20,4,27,0,100,57,13,6,2,0,1,49,3,3,40,38,43,13,24,2,2,0,0,33,0,3,2,2
0,0,2,15,7,39,58,15,39,7,49,1,57,100,23,16,5,0,3,36,6,7,27,30,31,23,15,4,4,0,0,48,0,7,5,6
0,0,0,3,1,33,14,3,46,18,47,4,13,23,100,51,31,1,18,20,33,34,8,16,15,22,2,23,26,3,2,38,2,31,19,25
0,0,0,1,0,15,6,1,26,14,35,10,6,16,51,100,47,1,28,11,38,40,3,18,14,18,2,29,38,6,5,28,3,31,22,27
0,0,0,0,0,5,3,0,11,23,12,22,2,5,31,47,100,3,54,3,52,30,1,5,4,10,0,45,70,17,15,9,10,45,32,37
0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,1,3,100,4,0,1,1,0,0,0,0,0,3,4,31,26,0,2,1,2,2
0,0,0,1,0,2,1,0,7,9,7,42,1,3,18,28,54,4,100,2,40,25,1,2,2,10,0,57,55,25,21,5,8,34,36,30
0,0,3,12,6,29,45,20,28,7,36,0,49,36,20,11,3,0,2,100,5,7,50,65,62,19,16,3,3,0,0,46,0,6,4,4
0,0,0,1,0,6,3,1,16,21,14,11,3,6,33,38,52,1,40,5,100,65,2,5,6,18,0,57,59,9,7,13,7,61,39,54
0,0,0,1,0,13,4,1,23,18,16,11,3,7,34,40,30,1,25,7,65,100,2,4,7,16,0,43,40,8,6,14,1,49,31,50
0,1,10,19,15,20,46,43,14,2,16,0,40,27,8,3,1,0,1,50,2,2,100,44,37,9,34,1,1,0,0,24,0,1,2,1
0,0,2,13,7,13,32,15,17,2,28,0,38,30,16,18,5,0,2,65,5,4,44,100,55,21,14,4,3,0,0,44,0,7,5,5
0,0,3,14,7,13,37,18,15,5,25,1,43,31,15,14,4,0,2,62,6,7,37,55,100,19,14,5,3,0,0,46,0,7,4,9
0,0,1,19,5,14,14,6,25,4,36,2,13,23,22,18,10,0,10,19,18,16,9,21,19,100,2,17,10,1,1,43,0,18,14,20
0,3,23,5,8,5,24,45,4,1,4,0,24,15,2,2,0,0,0,16,0,0,34,14,14,2,100,0,0,0,0,8,0,0,0,0
0,0,0,1,0,3,2,1,11,10,11,32,2,4,23,29,45,3,57,3,57,43,1,4,5,17,0,100,51,18,17,9,7,50,49,45
0,0,0,1,0,5,2,0,10,19,9,30,2,4,26,38,70,4,55,3,59,40,1,3,3,10,0,51,100,22,19,7,7,41,31,43
0,0,0,0,0,1,0,0,2,4,1,39,0,0,3,6,17,31,25,0,9,8,0,0,0,1,0,18,22,100,70,1,5,8,10,10
0,0,0,0,0,0,0,0,1,2,1,27,0,0,2,5,15,26,21,0,7,6,0,0,0,1,0,17,19,70,100,1,8,6,10,9
0,0,1,18,7,29,28,12,39,4,55,1,33,48,38,28,9,0,5,46,13,14,24,44,46,43,8,9,7,1,1,100,0,13,9,13
0,0,0,0,0,0,0,0,1,1,1,3,0,0,2,3,10,2,8,0,7,1,0,0,0,0,0,7,7,5,8,0,100,6,9,7
0,0,0,0,0,4,3,1,20,11,15,19,3,7,31,31,45,1,34,6,61,49,1,7,7,18,0,50,41,8,6,13,6,100,45,48
0,0,0,0,0,2,2,0,17,5,11,21,2,5,19,22,32,2,36,4,39,31,2,5,4,14,0,49,31,10,10,9,9,45,100,29
0,0,0,0,0,3,3,1,14,6,14,12,2,6,25,27,37,2,30,4,54,50,1,5,9,20,0,45,43,10,9,13,7,48,29,100
