100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,100,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1,4,100,69,4,32,0,1,0,11,2,2,1,0,0,0,0,0,0,4,2,0,0,0,5,59,69,37,30,6,0,0,0,0,0,0,0
0,1,69,100,5,4,0,0,0,5,1,2,1,0,0,0,0,0,0,4,2,0,0,0,8,51,64,58,47,10,0,0,0,0,0,0,1
0,0,4,5,100,11,15,23,12,28,17,4,17,8,1,6,9,6,2,5,10,8,9,6,29,2,2,9,8,17,2,1,0,0,0,0,3
0,2,32,4,11,100,2,4,2,32,7,2,1,1,0,1,2,1,0,5,4,1,1,1,4,13,11,3,2,2,0,0,0,0,0,0,0
0,0,0,0,15,2,100,56,44,4,19,9,48,29,14,61,46,45,15,6,15,46,28,56,16,0,0,4,6,11,16,23,21,14,2,5,16
0,0,1,0,23,4,56,100,31,9,29,19,57,23,10,55,53,51,19,13,27,48,33,48,28,1,0,5,14,18,22,17,10,7,1,3,26
0,0,0,0,12,2,44,31,100,6,9,5,19,26,16,28,32,24,16,3,7,18,25,42,10,0,0,1,3,8,20,36,27,25,2,6,17
0,1,11,5,28,32,4,9,6,100,15,3,6,3,0,2,4,2,0,8,10,2,4,3,13,5,6,7,5,7,0,0,0,0,0,0,0
0,0,2,1,17,7,19,29,9,15,100,26,19,7,8,28,18,32,10,19,34,28,12,21,20,1,1,3,19,13,7,2,4,1,0,1,15
0,0,2,2,4,2,9,19,5,3,26,100,13,7,5,11,10,13,33,55,54,10,26,11,44,1,1,5,32,50,19,5,1,2,0,1,31
0,0,1,1,17,1,48,57,19,6,19,13,100,23,18,47,57,49,14,8,22,36,17,34,22,1,1,5,10,15,12,8,7,2,0,1,16
0,0,0,0,8,1,29,23,26,3,7,7,23,100,45,30,22,43,36,2,7,10,32,45,7,0,0,1,3,6,27,48,8,20,1,8,12
0,0,0,0,1,0,14,10,16,0,8,5,18,45,100,23,26,30,33,1,3,10,20,27,1,0,0,0,1,2,11,21,8,3,1,8,5
0,0,0,0,6,1,61,55,28,2,28,11,47,30,23,100,51,74,16,5,17,73,24,59,12,0,0,3,8,9,12,17,20,5,1,5,12
0,0,0,0,9,2,46,53,32,4,18,10,57,22,26,51,100,46,14,7,13,37,16,48,18,0,0,3,7,12,10,17,12,7,1,8,16
0,0,0,0,6,1,45,51,24,2,32,13,49,43,30,74,46,100,24,6,18,70,25,56,12,0,0,2,8,9,18,16,17,5,1,5,12
0,0,0,0,2,0,15,19,16,0,10,33,14,36,33,16,14,24,100,11,12,9,70,25,27,0,0,1,12,26,58,21,3,8,1,3,52
0,0,4,4,5,5,6,13,3,8,19,55,8,2,1,5,7,6,11,100,66,4,11,5,37,3,3,7,29,49,8,1,1,1,0,0,21
0,0,2,2,10,4,15,27,7,10,34,54,22,7,3,17,13,18,12,66,100,14,16,14,31,2,3,7,25,34,12,4,2,2,0,1,19
0,0,0,0,8,1,46,48,18,2,28,10,36,10,10,73,37,70,9,4,14,100,17,47,10,0,0,1,6,6,10,5,21,3,1,1,8
0,0,0,0,9,1,28,33,25,4,12,26,17,32,20,24,16,25,70,11,16,17,100,30,27,0,0,2,12,24,69,26,7,11,1,3,46
0,0,0,0,6,1,56,48,42,3,21,11,34,45,27,59,48,56,25,5,14,47,30,100,12,0,0,2,6,11,22,41,21,21,1,9,19
0,0,5,8,29,4,16,28,10,13,20,44,22,7,1,12,18,12,27,37,31,10,27,12,100,4,5,18,43,79,20,4,1,2,0,0,50
0,1,59,51,2,13,0,1,0,5,1,1,1,0,0,0,0,0,0,3,2,0,0,0,4,100,85,29,24,5,0,0,0,0,0,0,0
0,2,69,64,2,11,0,0,0,6,1,1,1,0,0,0,0,0,0,3,3,0,0,0,5,85,100,35,28,6,0,0,0,0,0,0,0
0,0,37,58,9,3,4,5,1,7,3,5,5,1,0,3,3,2,1,7,7,1,2,2,18,29,35,100,76,22,1,0,0,0,0,0,2
0,0,30,47,8,2,6,14,3,5,19,32,10,3,1,8,7,8,12,29,25,6,12,6,43,24,28,76,100,46,10,3,1,1,0,0,20
0,0,6,10,17,2,11,18,8,7,13,50,15,6,2,9,12,9,26,49,34,6,24,11,79,5,6,22,46,100,20,6,2,3,0,0,42
0,0,0,0,2,0,16,22,20,0,7,19,12,27,11,12,10,18,58,8,12,10,69,22,20,0,0,1,10,20,100,28,2,12,1,3,42
0,0,0,0,1,0,23,17,36,0,2,5,8,48,21,17,17,16,21,1,4,5,26,41,4,0,0,0,3,6,28,100,9,48,6,20,18
0,0,0,0,0,0,21,10,27,0,4,1,7,8,8,20,12,17,3,1,2,21,7,21,1,0,0,0,1,2,2,9,100,12,8,9,2
0,0,0,0,0,0,14,7,25,0,1,2,2,20,3,5,7,5,8,1,2,3,11,21,2,0,0,0,1,3,12,48,12,100,9,25,7
0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,6,8,9,100,30,1
0,0,0,0,0,0,5,3,6,0,1,1,1,8,8,5,8,5,3,0,1,1,3,9,0,0,0,0,0,0,3,20,9,25,30,100,2
0,0,0,1,3,0,16,26,17,0,15,31,16,12,5,12,16,12,52,21,19,8,46,19,50,0,0,2,20,42,42,18,2,7,1,2,100
