0,1,1,5,13,26,20,41,69,4,2,46,14,1,100,46,13,3,4,4,2,3,5,3,17,8,3,2,1,0,15,4,11,3,2,10,0,35,3,16,16,21,29,3,0,0,38,1,0,0
0,0,1,5,8,26,12,44,29,2,2,37,24,2,46,100,23,5,7,8,4,6,8,8,29,14,9,4,2,1,32,8,23,8,4,18,2,26,11,22,19,30,47,6,0,2,45,1,2,0
0,0,0,0,2,13,3,39,7,0,1,5,39,15,13,23,100,35,45,36,20,36,48,44,64,48,35,25,10,7,63,48,37,29,23,73,9,6,9,7,4,12,36,44,1,3,14,9,7,2
0,0,0,0,0,3,0,11,2,0,0,1,16,39,3,5,35,100,79,68,60,82,65,27,24,47,18,37,16,6,22,46,23,17,18,37,8,1,8,1,1,4,10,48,2,9,2,14,5,5
0,0,0,0,0,4,1,16,2,0,0,1,22,31,4,7,45,79,100,67,54,69,83,28,33,55,20,30,13,6,30,42,24,17,17,49,7,2,8,1,1,4,14,46,1,9,3,12,5,4
0,0,0,0,0,5,1,17,3,0,0,2,34,23,4,8,36,68,67,100,64,64,62,23,26,50,18,30,9,4,24,39,27,14,15,38,5,2,27,5,4,6,14,43,0,11,3,7,2,2
0,0,0,0,0,2,0,9,1,0,0,1,19,39,2,4,20,60,54,64,100,50,51,26,14,29,16,41,15,5,15,39,20,16,19,22,9,1,15,2,2,4,7,43,1,20,2,13,4,4
0,0,0,0,0,3,1,12,2,0,0,1,17,31,3,6,36,82,69,64,50,100,65,32,26,51,23,40,20,25,27,48,28,21,35,37,26,1,11,2,1,5,12,47,4,6,4,25,17,10
0,0,0,0,0,5,1,18,3,0,1,1,26,27,5,8,48,65,83,62,51,65,100,31,38,56,24,33,17,15,35,42,27,19,24,52,16,2,12,3,2,6,18,43,1,11,5,27,11,8
0,0,0,0,0,2,0,13,1,0,0,1,17,30,3,8,44,27,28,23,26,32,31,100,26,30,48,55,29,25,31,57,34,48,45,17,33,1,4,2,1,8,14,48,2,6,8,30,22,7
0,0,0,1,1,13,3,35,7,0,1,6,53,10,17,29,64,24,33,26,14,26,38,26,100,56,29,19,8,7,62,37,52,29,18,56,7,5,8,8,6,21,56,32,1,2,21,7,8,2
0,0,0,0,0,6,1,23,4,0,1,3,56,15,8,14,48,47,55,50,29,51,56,30,56,100,33,38,12,9,34,44,49,21,22,46,8,2,15,6,4,13,33,55,0,4,9,12,5,3
0,0,0,0,0,3,0,13,2,0,0,1,23,18,3,9,35,18,20,18,16,23,24,48,29,33,100,29,20,22,31,43,52,55,47,13,19,1,14,4,3,15,32,41,2,15,11,21,18,8
0,0,0,0,0,1,0,7,1,0,0,1,21,51,2,4,25,37,30,30,41,40,33,55,19,38,29,100,45,29,19,60,24,30,46,16,39,1,8,2,1,5,10,62,3,10,3,41,24,13
0,0,0,0,0,0,0,2,0,0,0,0,6,44,1,2,10,16,13,9,15,20,17,29,8,12,20,45,100,39,11,32,10,27,35,5,49,0,2,0,0,2,4,24,13,9,2,38,38,39
0,0,0,0,0,0,0,2,0,0,0,0,4,24,0,1,7,6,6,4,5,25,15,25,7,9,22,29,39,100,12,22,12,26,38,3,61,0,4,1,0,2,5,17,8,2,2,42,58,20
0,0,0,0,0,13,2,36,8,0,1,4,32,13,15,32,63,22,30,24,15,27,35,31,62,34,31,19,11,12,100,37,39,31,24,52,13,5,4,4,3,17,40,30,1,2,29,11,12,4
0,0,0,0,0,3,0,16,1,0,0,1,25,36,4,8,48,46,42,39,39,48,42,57,37,44,43,60,32,22,37,100,33,46,49,25,26,1,8,2,1,10,16,70,3,10,7,30,24,11
0,0,0,1,1,10,2,21,5,0,1,5,42,16,11,23,37,23,24,27,20,28,27,34,52,49,52,24,10,12,39,33,100,38,25,25,12,4,34,16,11,29,54,33,1,9,21,14,10,3
0,0,0,0,0,1,0,10,1,0,0,1,13,25,3,8,29,17,17,14,16,21,19,48,29,21,55,30,27,26,31,46,38,100,43,12,23,1,2,1,0,10,18,29,3,2,11,18,27,8
0,0,0,0,0,1,0,7,1,0,0,1,14,34,2,4,23,18,17,15,19,35,24,45,18,22,47,46,35,38,24,49,25,43,100,10,48,0,3,2,1,7,15,39,4,4,4,32,31,15
0,0,0,0,1,12,2,31,6,0,1,3,35,9,10,18,73,37,49,38,22,37,52,17,56,46,13,16,5,3,52,25,25,12,10,100,3,5,9,5,3,7,29,26,0,2,9,4,2,2
0,0,0,0,0,0,0,2,0,0,0,0,4,29,0,2,9,8,7,5,9,26,16,33,7,8,19,39,49,61,13,26,12,23,48,3,100,0,0,0,0,2,5,25,7,4,2,41,47,26
0,2,6,46,12,37,64,22,30,4,2,25,3,0,35,26,6,1,2,2,1,1,2,1,5,2,1,1,0,0,5,1,4,1,0,5,0,100,3,22,28,35,12,1,0,0,16,0,0,0
0,0,0,1,1,10,2,8,2,0,3,2,21,5,3,11,9,8,8,27,15,11,12,4,8,15,14,8,2,4,4,8,34,2,3,9,0,3,100,21,16,12,17,9,0,26,2,2,1,0
0,0,1,10,4,59,14,11,12,1,9,11,16,1,16,22,7,1,1,5,2,2,3,2,8,6,4,2,0,1,4,2,16,1,2,5,0,22,21,100,83,51,31,2,0,3,8,1,0,0
0,0,1,13,3,73,19,10,16,1,10,13,12,0,16,19,4,1,1,4,2,1,2,1,6,4,3,1,0,0,3,1,11,0,1,3,0,28,16,83,100,64,25,1,0,2,7,0,0,0
0,0,1,17,1,64,24,17,17,1,5,17,17,2,21,30,12,4,4,6,4,5,6,8,21,13,15,5,2,2,17,10,29,10,7,7,2,35,12,51,64,100,47,8,0,2,23,2,2,0
0,0,0,3,1,29,7,37,13,0,3,14,39,4,29,47,36,10,14,14,7,12,18,14,56,33,32,10,4,5,40,16,54,18,15,29,5,12,17,31,25,47,100,18,0,4,27,5,4,2
0,0,0,0,0,3,0,14,1,0,0,1,31,28,3,6,44,48,46,43,43,47,43,48,32,55,41,62,24,17,30,70,33,29,39,26,25,1,9,2,1,8,18,100,2,7,5,28,18,7
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,1,0,1,4,1,2,1,0,2,3,13,8,1,3,1,3,4,0,7,0,0,0,0,0,0,2,100,0,0,6,11,23
0,0,0,0,0,2,0,1,0,0,0,0,4,13,0,2,3,9,9,11,20,6,11,6,2,4,15,10,9,2,2,10,9,2,4,2,4,0,26,3,2,2,4,7,0,100,0,8,1,8
0,0,0,2,5,18,8,29,27,2,8,19,10,2,38,45,14,2,3,3,2,4,5,8,21,9,11,3,2,2,29,7,21,11,4,9,2,16,2,8,7,23,27,5,0,0,100,2,2,1
0,0,0,0,0,0,0,2,0,0,0,0,7,31,1,1,9,14,12,7,13,25,27,30,7,12,21,41,38,42,11,30,14,18,32,4,41,0,2,1,0,2,5,28,6,8,2,100,39,28
0,0,0,0,0,0,0,1,0,0,0,0,3,26,0,2,7,5,5,2,4,17,11,22,8,5,18,24,38,58,12,24,10,27,31,2,47,0,1,0,0,2,4,18,11,1,2,39,100,23
0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,2,5,4,2,4,10,8,7,2,3,8,13,39,20,4,11,3,8,15,2,26,0,0,0,0,0,2,7,23,8,1,28,23,100
