100,1,62,1,1,0,0,0,0,0,0,0,3,0
1,100,0,16,38,0,3,0,0,0,0,0,1,26
62,0,100,2,1,1,1,1,0,0,0,0,0,0
1,16,2,100,59,1,22,3,1,0,1,2,0,3
1,38,1,59,100,2,14,2,2,0,1,1,0,17
0,0,1,1,2,100,3,58,62,3,21,13,0,0
0,3,1,22,14,3,100,12,2,0,6,17,0,0
0,0,1,3,2,58,12,100,34,2,23,29,0,0
0,0,0,1,2,62,2,34,100,7,33,19,0,0
0,0,0,0,0,3,0,2,7,100,10,5,0,0
0,0,0,1,1,21,6,23,33,10,100,54,0,0
0,0,0,2,1,13,17,29,19,5,54,100,0,0
3,1,0,0,0,0,0,0,0,0,0,0,100,0
0,26,0,3,17,0,0,0,0,0,0,0,0,100
