100,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,100,4,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
1,4,100,77,10,29,2,3,0,27,4,2,3,0,0,0,0,0,0,3,3,1,2,0,11,51,52,59,39,8,1,0,0,0,0,0
0,1,77,100,7,4,1,1,0,5,3,2,4,0,0,0,0,0,1,3,2,1,1,0,11,61,53,66,44,8,1,0,0,0,0,0
0,0,10,7,100,22,27,32,5,25,11,6,23,1,1,3,3,3,4,5,8,8,8,0,26,5,4,13,14,39,3,0,0,0,0,4
0,2,29,4,22,100,9,14,1,75,10,2,1,0,0,1,1,0,0,4,4,2,3,0,6,7,11,7,4,4,0,0,0,0,0,0
0,0,2,1,27,9,100,68,18,10,22,21,30,13,6,57,32,64,13,18,24,43,31,20,17,1,1,4,13,24,12,6,24,1,4,27
0,0,3,1,32,14,68,100,9,15,36,38,46,8,5,36,20,51,17,29,38,63,33,12,20,2,1,5,22,30,16,5,13,1,2,40
0,0,0,0,5,1,18,9,100,1,3,3,4,18,22,35,39,18,5,2,3,6,7,47,3,0,0,1,1,5,3,29,44,12,16,7
1,3,27,5,25,75,10,15,1,100,11,3,3,0,0,1,1,1,0,5,7,3,3,0,11,8,10,10,8,7,0,0,0,0,0,0
0,0,4,3,11,10,22,36,3,11,100,40,36,2,2,10,5,16,8,76,79,42,17,3,41,3,2,5,35,20,9,1,3,0,1,13
0,0,2,2,6,2,21,38,3,3,40,100,47,5,2,12,7,22,45,53,53,47,63,5,38,1,1,5,32,35,48,2,4,0,1,29
0,0,3,4,23,1,30,46,4,3,36,47,100,5,2,18,10,29,17,36,50,59,24,5,28,2,2,9,30,40,18,1,6,0,1,21
0,0,0,0,1,0,13,8,18,0,2,5,5,100,37,20,37,39,25,1,6,3,10,38,1,0,0,0,1,8,8,36,12,9,23,11
0,0,0,0,1,0,6,5,22,0,2,2,2,37,100,14,41,17,11,0,2,1,4,42,1,0,0,0,1,2,2,37,6,1,35,5
0,0,0,0,3,1,57,36,35,1,10,12,18,20,14,100,53,59,10,10,12,29,19,45,8,0,0,2,7,16,8,9,47,2,11,20
0,0,0,0,3,1,32,20,39,1,5,7,10,37,41,53,100,41,14,4,7,12,12,64,4,0,0,2,4,12,4,22,51,2,21,14
0,0,0,0,3,0,64,51,18,1,16,22,29,39,17,59,41,100,32,15,21,40,32,28,11,0,0,2,11,23,15,10,25,1,7,30
0,0,0,1,4,0,13,17,5,0,8,45,17,25,11,10,14,32,100,14,15,14,69,10,15,0,0,1,12,38,68,9,4,1,4,45
0,0,3,3,5,4,18,29,2,5,76,53,36,1,0,10,4,15,14,100,79,35,30,2,56,2,2,6,36,32,22,0,3,0,0,23
0,0,3,2,8,4,24,38,3,7,79,53,50,6,2,12,7,21,15,79,100,50,24,5,42,2,2,6,40,30,15,2,4,1,1,19
0,0,1,1,8,2,43,63,6,3,42,47,59,3,1,29,12,40,14,35,50,100,26,8,20,0,0,2,25,30,17,1,10,0,0,32
0,0,2,1,8,3,31,33,7,3,17,63,24,10,4,19,12,32,69,30,24,26,100,8,31,1,1,4,19,42,71,5,6,1,2,42
0,0,0,0,0,0,20,12,47,0,3,5,5,38,42,45,64,28,10,2,5,8,8,100,2,0,0,1,2,8,3,31,65,11,32,10
0,0,11,11,26,6,17,20,3,11,41,38,28,1,1,8,4,11,15,56,42,20,31,2,100,7,6,20,38,53,24,1,2,0,0,23
0,1,51,61,5,7,1,2,0,8,3,1,2,0,0,0,0,0,0,2,2,0,1,0,7,100,82,42,29,5,0,0,0,0,0,0
0,3,52,53,4,11,1,1,0,10,2,1,2,0,0,0,0,0,0,2,2,0,1,0,6,82,100,34,22,4,0,0,0,0,0,0
0,1,59,66,13,7,4,5,1,10,5,5,9,0,0,2,2,2,1,6,6,2,4,1,20,42,34,100,66,18,2,0,1,0,0,1
0,0,39,44,14,4,13,22,1,8,35,32,30,1,1,7,4,11,12,36,40,25,19,2,38,29,22,66,100,35,15,1,2,0,1,17
0,0,8,8,39,4,24,30,5,7,20,35,40,8,2,16,12,23,38,32,30,30,42,8,53,5,4,18,35,100,43,3,8,1,1,51
0,0,1,1,3,0,12,16,3,0,9,48,18,8,2,8,4,15,68,22,15,17,71,3,24,0,0,2,15,43,100,4,2,1,1,48
0,0,0,0,0,0,6,5,29,0,1,2,1,36,37,9,22,10,9,0,2,1,5,31,1,0,0,0,1,3,4,100,7,32,51,9
0,0,0,0,0,0,24,13,44,0,3,4,6,12,6,47,51,25,4,3,4,10,6,65,2,0,0,1,2,8,2,7,100,4,4,8
0,0,0,0,0,0,1,1,12,0,0,0,0,9,1,2,2,1,1,0,1,0,1,11,0,0,0,0,0,1,1,32,4,100,21,1
0,0,0,0,0,0,4,2,16,0,1,1,1,23,35,11,21,7,4,0,1,0,2,32,0,0,0,0,1,1,1,51,4,21,100,4
0,0,0,0,4,0,27,40,7,0,13,29,21,11,5,20,14,30,45,23,19,32,42,10,23,0,0,1,17,51,48,9,8,1,4,100
