0,0,0,0,1,1,2,13,19,52,2,22,28,59,61,62,38,51,50,71,24,25,15,16,59,100,1,0,1,3,21,27,6,56,57,37,22,61
0,0,3,56,33,60,21,21,14,1,14,17,12,4,0,4,10,4,5,4,8,7,39,43,2,1,100,64,84,75,35,32,73,1,0,0,0,0
0,0,6,72,52,63,21,14,8,1,18,10,7,2,0,2,5,2,2,2,4,3,23,23,1,0,64,100,50,85,18,17,47,1,0,0,0,0
0,0,2,44,27,47,16,18,12,2,8,15,12,4,0,5,11,4,7,4,8,8,45,54,2,1,84,50,100,61,43,37,83,2,0,0,0,0
0,0,4,73,46,66,17,18,11,2,12,13,16,5,2,7,13,11,8,4,10,7,29,31,4,3,75,85,61,100,27,25,58,5,1,0,0,1
0,0,1,17,11,20,10,34,27,11,8,27,48,27,12,32,51,45,39,25,34,26,70,81,20,21,35,18,43,27,100,83,47,37,11,4,4,12
0,0,1,16,11,20,13,44,33,13,11,33,56,28,14,34,60,50,42,27,38,29,69,69,23,27,32,17,37,25,83,100,49,46,12,5,4,14
0,0,2,43,31,51,19,43,23,3,13,26,40,10,3,13,32,23,19,7,26,16,61,48,7,6,73,47,83,58,47,49,100,18,2,2,1,2
0,0,0,0,3,3,3,26,25,22,3,23,57,39,34,47,57,71,54,50,38,31,26,21,38,56,1,1,2,5,37,46,18,100,32,9,11,34
0,0,0,0,0,0,0,4,7,55,0,9,11,32,42,34,17,23,23,50,10,11,5,6,38,57,0,0,0,1,11,12,2,32,100,31,51,86
0,0,0,0,0,1,1,4,6,52,0,7,6,28,36,24,9,12,18,23,7,10,4,3,28,37,0,0,0,0,4,5,2,9,31,100,18,35
0,0,0,0,0,0,0,1,2,29,0,2,3,10,18,12,5,6,7,18,3,3,1,2,15,22,0,0,0,0,4,4,1,11,51,18,100,42
0,0,0,0,0,0,0,5,9,59,0,11,12,34,50,37,19,25,27,57,12,13,6,8,43,61,0,0,0,1,12,14,2,34,86,35,42,100
