100,38,39,9,23,47,31,35,23,3,16,43,12,11,42,47,30,9,17,4,19,66,21,9,4,11,51,52,8,27,4,0,0,0,0,0,0,0
38,100,29,15,19,59,20,21,20,6,25,15,7,22,27,38,7,17,30,7,15,48,6,2,7,3,13,17,8,8,0,0,0,0,0,0,0,0
39,29,100,26,57,54,10,37,52,10,46,37,40,32,24,56,65,23,39,23,47,31,6,2,10,2,24,34,29,12,1,0,0,0,0,0,0,0
9,15,26,100,33,15,2,11,24,38,52,10,38,55,5,17,19,59,53,52,27,8,1,0,35,0,3,8,30,1,0,0,0,0,0,0,0,0
23,19,57,33,100,38,9,35,75,10,49,35,49,33,26,52,52,27,61,28,71,27,5,2,9,3,19,31,38,12,1,8,2,0,3,0,0,0
47,59,54,15,38,100,17,39,37,4,30,37,16,21,35,60,35,15,33,8,31,44,9,3,5,4,29,40,14,17,1,1,0,0,0,0,0,0
31,20,10,2,9,17,100,16,10,1,4,17,3,3,38,16,7,2,6,1,7,38,54,36,1,26,20,19,3,20,11,2,3,0,3,1,0,0
35,21,37,11,35,39,16,100,48,3,20,83,18,14,47,48,34,9,22,9,39,39,18,6,3,9,36,44,27,55,5,6,3,0,4,0,0,0
23,20,52,24,75,37,10,48,100,6,45,48,39,30,31,47,42,16,46,20,78,36,7,3,4,3,20,30,50,20,1,6,2,0,3,0,0,0
3,6,10,38,10,4,1,3,6,100,21,2,19,28,1,5,5,40,19,33,8,2,0,0,54,0,1,3,8,0,0,0,0,0,0,0,0,0
16,25,46,52,49,30,4,20,45,21,100,20,41,46,9,30,26,38,48,33,39,14,2,1,20,1,7,13,35,3,0,0,0,0,0,0,0,0
43,15,37,10,35,37,17,83,48,2,20,100,18,13,53,47,32,7,18,8,38,46,18,6,2,9,44,54,25,57,5,5,3,0,3,0,0,0
12,7,40,38,49,16,3,18,39,19,41,18,100,36,10,22,39,37,38,50,51,12,2,1,12,1,10,15,52,6,0,1,0,0,0,0,0,0
11,22,32,55,33,21,3,14,30,28,46,13,36,100,7,24,19,60,55,40,28,11,1,0,27,0,3,10,36,3,0,0,0,0,0,0,0,0
42,27,24,5,26,35,38,47,31,1,9,53,10,7,100,44,23,5,16,5,24,56,26,12,2,15,43,47,14,38,4,9,5,0,6,0,0,0
47,38,56,17,52,60,16,48,47,5,30,47,22,24,44,100,43,18,44,12,41,47,11,5,5,5,45,54,19,22,2,5,2,0,3,0,0,0
30,7,65,19,52,35,7,34,42,5,26,32,39,19,23,43,100,17,23,13,39,20,5,2,4,3,31,41,23,13,1,4,1,0,1,0,0,0
