Species              Kbu       Ktd      Kdir    Kindir         K
PisF             0.33333   3.52083   1.83333   2.02083   3.85417
Bird             0.00000   8.00000   2.50000   5.50000   8.00000
PlaF             0.33333   0.41667   0.66667   0.08333   0.75000
BentF            0.77778   3.12500   3.00000   0.90278   3.90278
BeDepF           0.88889   0.25000   0.83333   0.30556   1.13889
BeSuspF          0.44444   0.25000   0.50000   0.19444   0.69444
MacroZP          0.88889   0.66667   1.16667   0.38889   1.55556
MesoZP           2.72222   0.25000   2.00000   0.97222   2.97222
Phyto            8.00000   0.00000   3.50000   4.50000   8.00000
